DATE                      TIME                      FRAC_DAYS_SINCE_JAN1      FRAC_HRS_SINCE_JAN1       JULIAN_DAYS               EPOCH_TIME                ALARM_STATUS              INST_STATUS               CavityPressure            CavityTemp                DasTemp                   EtalonTemp                WarmBoxTemp               species                   MPVPosition               OutletValve               solenoid_valves           N2O                       N2O_30s                   N2O_1min                  N2O_5min                  N2O_dry                   N2O_dry30s                N2O_dry1min               N2O_dry5min               CO2                       CO2_dry                   CH4                       CH4_dry                   H2O                       NH3                       ChemDetect                peak_1a                   peak_41                   peak_4                    peak15                    ch4_splinemax             nh3_conc_ave              
2023-05-16                15:42:43.703              135.65467250              3255.712140               136.65467250              1684248163.704            0                         963                       1.4000153752E+02          4.5000480652E+01          4.0937500000E+01          4.5046195984E+01          4.5000938416E+01          4.7000000000E+01          0.0000000000E+00          4.3213825505E+04          0.0000000000E+00          3.1767383876E-01          3.1068233689E-01          3.1036095532E-01          3.1175767693E-01          3.3207208380E-01          3.2477947325E-01          3.2443671345E-01          3.2589756198E-01          4.3081551635E+02          4.5026957392E+02          1.9760369401E+00          2.0408195476E+00          2.5112426516E+00          2.8768487885E-02          0.0000000000E+00          6.6549603310E-01          5.8196532048E+01          2.7215934842E+00          1.4258150796E+02          4.2866440731E+02          6.9105711347E-02          
2023-05-16                15:42:44.108              135.65467719              3255.712252               136.65467719              1684248164.109            0                         963                       1.4001615906E+02          4.5000480652E+01          4.0937500000E+01          4.5046195984E+01          4.5000938416E+01          2.5000000000E+01          0.0000000000E+00          4.3217253906E+04          0.0000000000E+00          3.1720199371E-01          3.1061177802E-01          3.1044646830E-01          3.1177142520E-01          3.3157876019E-01          3.2470567041E-01          3.2452598904E-01          3.2591190844E-01          4.3083096594E+02          4.5028589809E+02          1.9762023034E+00          2.0409909348E+00          2.5112645367E+00          2.2534316526E-02          0.0000000000E+00          6.6549603310E-01          5.8196532048E+01          2.7215934842E+00          1.4258150796E+02          4.2913550273E+02          6.9105711347E-02          
2023-05-16                15:42:45.171              135.65468949              3255.712548               136.65468949              1684248165.172            0                         963                       1.4000647863E+02          4.5000507770E+01          4.0937500000E+01          4.5046195984E+01          4.5000911297E+01          4.7000000000E+01          0.0000000000E+00          4.3218075675E+04          0.0000000000E+00          3.1596468038E-01          3.1052735232E-01          3.1045363060E-01          3.1178735042E-01          3.3028512250E-01          3.2461758061E-01          3.2453357584E-01          3.2592843980E-01          4.3087145993E+02          4.5032868525E+02          1.9758866727E+00          2.0406664431E+00          2.5113219967E+00          6.1756703600E-03          0.0000000000E+00          6.6306690254E-01          5.8196532048E+01          2.7570028516E+00          1.4258150796E+02          4.2913550273E+02          6.9105711347E-02          
2023-05-16                15:42:45.947              135.65469846              3255.712763               136.65469846              1684248165.947            0                         963                       1.4000647863E+02          4.5000507770E+01          4.0937500000E+01          4.5046195984E+01          4.5000911297E+01          4.7000000000E+01          0.0000000000E+00          4.3218075675E+04          0.0000000000E+00          3.1596607124E-01          3.1066332029E-01          3.1044337012E-01          3.1179824229E-01          3.3028682453E-01          3.2475931171E-01          3.2452291558E-01          3.2593975953E-01          4.3090098622E+02          4.5035988362E+02          1.9756565273E+00          2.0404298362E+00          2.5113638889E+00          -5.7502356692E-03         0.0000000000E+00          6.6306690254E-01          5.8196532048E+01          2.7570028516E+00          1.4258150796E+02          4.2913550273E+02          6.9105711347E-02          
2023-05-16                15:42:46.516              135.65470506              3255.712921               136.65470506              1684248166.517            0                         963                       1.4000390395E+02          4.5000511169E+01          4.0937500000E+01          4.5046195984E+01          4.5000907898E+01          2.0000000000E+00          0.0000000000E+00          4.3220590111E+04          0.0000000000E+00          3.1538644042E-01          3.1086952462E-01          3.1050515850E-01          3.1180772812E-01          3.2968082961E-01          3.2497483009E-01          3.2458738950E-01          3.2594964889E-01          4.3092270015E+02          4.5038282728E+02          1.9754872777E+00          2.0402558347E+00          2.5113947001E+00          -1.4521978079E-02         0.0000000000E+00          6.6306690254E-01          5.8196532048E+01          2.7570028516E+00          1.4259693394E+02          4.2913550273E+02          -1.2572565552E-02         
2023-05-16                15:42:47.157              135.65471247              3255.713099               136.65471247              1684248167.157            0                         963                       1.4001109314E+02          4.5000511169E+01          4.0937500000E+01          4.5046195984E+01          4.5000907898E+01          4.6000000000E+01          0.0000000000E+00          4.3221648438E+04          0.0000000000E+00          3.1474805775E-01          3.1105978545E-01          3.1066886881E-01          3.1181852537E-01          3.2902487885E-01          3.2517396101E-01          3.2475853504E-01          3.2596095738E-01          4.3094708799E+02          4.5042438607E+02          1.9752972439E+00          2.0401122224E+00          2.5133776139E+00          3.3822254843E-02          0.0000000000E+00          6.6306690254E-01          5.8223799402E+01          2.7570028516E+00          1.4259693394E+02          4.2913550273E+02          -1.2572565552E-02         
2023-05-16                15:42:48.201              135.65472456              3255.713389               136.65472456              1684248168.202            0                         963                       1.4001673062E+02          4.5000511169E+01          4.0937500000E+01          4.5046195984E+01          4.5000907898E+01          4.7000000000E+01          0.0000000000E+00          4.3223236229E+04          0.0000000000E+00          3.1370550903E-01          3.1116386030E-01          3.1090239531E-01          3.1183517114E-01          3.2795355624E-01          3.2528342910E-01          3.2500257268E-01          3.2597848207E-01          4.3089707442E+02          4.5039838216E+02          1.9749920782E+00          2.0398831045E+00          2.5166190154E+00          1.1275748993E-01          0.0000000000E+00          6.5807982323E-01          5.8223799402E+01          2.7428276979E+00          1.4259693394E+02          4.2913550273E+02          -1.2572565552E-02         
2023-05-16                15:42:48.989              135.65473367              3255.713608               136.65473367              1684248168.989            0                         963                       1.4001673062E+02          4.5000511169E+01          4.0937500000E+01          4.5046195984E+01          4.5000907898E+01          4.7000000000E+01          0.0000000000E+00          4.3223236229E+04          0.0000000000E+00          3.1372206051E-01          3.1110831609E-01          3.1098541156E-01          3.1185191222E-01          3.2798518959E-01          3.2522631506E-01          3.2508961535E-01          3.2599617884E-01          4.3085941171E+02          4.5037880230E+02          1.9747622291E+00          2.0397105229E+00          2.5190604911E+00          1.7220500351E-01          0.0000000000E+00          6.5807982323E-01          5.8223799402E+01          2.7428276979E+00          1.4259693394E+02          4.2913550273E+02          -1.2572565552E-02         
2023-05-16                15:42:49.375              135.65473814              3255.713715               136.65473814              1684248169.375            0                         963                       1.3999684143E+02          4.5000633240E+01          4.0937500000E+01          4.5046104431E+01          4.5000816345E+01          2.5000000000E+01          0.0000000000E+00          4.3222304688E+04          0.0000000000E+00          3.1035726050E-01          3.1096867279E-01          3.1097755967E-01          3.1185485759E-01          3.2447274958E-01          3.2508140624E-01          3.2508190453E-01          3.2599949394E-01          4.3084092664E+02          4.5036918601E+02          1.9746496030E+00          2.0396259871E+00          2.5202580704E+00          2.0135973091E-01          0.0000000000E+00          6.5807982323E-01          5.8223799402E+01          2.7428276979E+00          1.4259693394E+02          4.2880127853E+02          -1.2572565552E-02         
2023-05-16                15:42:50.441              135.65475049              3255.714012               136.65475049              1684248170.442            0                         963                       1.3999797701E+02          4.5000633240E+01          4.0937500000E+01          4.5046104431E+01          4.5000816345E+01          4.7000000000E+01          0.0000000000E+00          4.3222608259E+04          0.0000000000E+00          3.0105569463E-01          3.1064782839E-01          3.1084229198E-01          3.1182855501E-01          3.1476226155E-01          3.2474742141E-01          3.2494104649E-01          3.2597226765E-01          4.3078985005E+02          4.5034262671E+02          1.9746140025E+00          2.0396771509E+00          2.5235688407E+00          2.8194912950E-01          0.0000000000E+00          6.3393111318E-01          5.8223799402E+01          2.7865422689E+00          1.4259693394E+02          4.2880127853E+02          -1.2572565552E-02         
2023-05-16                15:42:51.207              135.65475935              3255.714224               136.65475935              1684248171.208            0                         963                       1.3999797701E+02          4.5000633240E+01          4.0937500000E+01          4.5046104431E+01          4.5000816345E+01          4.7000000000E+01          0.0000000000E+00          4.3222608259E+04          0.0000000000E+00          3.0107149475E-01          3.1038577825E-01          3.1070967515E-01          3.1179289762E-01          3.1479216821E-01          3.2447531082E-01          3.2480321626E-01          3.2593529677E-01          4.3075320722E+02          4.5032358676E+02          1.9745882305E+00          2.0397136713E+00          2.5259459787E+00          3.3980927850E-01          0.0000000000E+00          6.3393111318E-01          5.8223799402E+01          2.7865422689E+00          1.4259693394E+02          4.2880127853E+02          -1.2572565552E-02         
2023-05-16                15:42:51.802              135.65476623              3255.714389               136.65476623              1684248171.802            0                         963                       1.3999780273E+02          4.5000633240E+01          4.0937500000E+01          4.5046104431E+01          4.5000816345E+01          2.0000000000E+00          0.0000000000E+00          4.3222347656E+04          0.0000000000E+00          3.0466865543E-01          3.1030567016E-01          3.1063416241E-01          3.1176632160E-01          3.1856556398E-01          3.2439384364E-01          3.2472524561E-01          3.2590785483E-01          4.3072480570E+02          4.5030883659E+02          1.9745681306E+00          2.0397418791E+00          2.5277895389E+00          3.8467999159E-01          0.0000000000E+00          6.3393111318E-01          5.8223799402E+01          2.7865422689E+00          1.4346032146E+02          4.2880127853E+02          3.8663626592E-01          
2023-05-16                15:42:52.460              135.65477385              3255.714572               136.65477385              1684248172.461            0                         963                       1.3998966153E+02          4.5000633240E+01          4.0937500000E+01          4.5046104431E+01          4.5000816345E+01          4.6000000000E+01          0.0000000000E+00          4.3220599406E+04          0.0000000000E+00          3.0863283872E-01          3.1032471171E-01          3.1066402318E-01          3.1175323840E-01          3.2270035148E-01          3.2441585377E-01          3.2475744734E-01          3.2589449653E-01          4.3069328112E+02          4.5025878209E+02          1.9745458294E+00          2.0396627942E+00          2.5256797460E+00          3.1332524611E-01          0.0000000000E+00          6.3393111318E-01          5.8189521022E+01          2.7865422689E+00          1.4346032146E+02          4.2880127853E+02          3.8663626592E-01          
2023-05-16                15:42:53.502              135.65478590              3255.714862               136.65478590              1684248173.502            0                         963                       1.4000055449E+02          4.5000633240E+01          4.0937500000E+01          4.5046104431E+01          4.5000816345E+01          4.7000000000E+01          0.0000000000E+00          4.3221531609E+04          0.0000000000E+00          3.1489482212E-01          3.1044441728E-01          3.1079358021E-01          3.1176771078E-01          3.2923119778E-01          3.2454272425E-01          3.2489402306E-01          3.2590991222E-01          4.3059717609E+02          4.5013133140E+02          1.9745132420E+00          2.0395406599E+00          2.5223491054E+00          2.0060762454E-01          0.0000000000E+00          6.6156338909E-01          5.8189521022E+01          2.7853216985E+00          1.4346032146E+02          4.2880127853E+02          3.8663626592E-01          
2023-05-16                15:42:54.290              135.65479503              3255.715081               136.65479503              1684248174.291            0                         963                       1.4000055449E+02          4.5000633240E+01          4.0937500000E+01          4.5046104431E+01          4.5000816345E+01          4.7000000000E+01          0.0000000000E+00          4.3221531609E+04          0.0000000000E+00          3.1487915451E-01          3.1041783611E-01          3.1082555685E-01          3.1178214107E-01          3.2919994640E-01          3.2451632832E-01          3.2492806913E-01          3.2592524892E-01          4.3052431784E+02          4.5003472784E+02          1.9744886957E+00          2.0394482653E+00          2.5198250961E+00          1.1517257957E-01          0.0000000000E+00          6.6156338909E-01          5.8189521022E+01          2.7853216985E+00          1.4346032146E+02          4.2880127853E+02          3.8663626592E-01          
2023-05-16                15:42:54.595              135.65479855              3255.715165               136.65479855              1684248174.595            0                         963                       1.4000710899E+02          4.5000564174E+01          4.0937500000E+01          4.5046132058E+01          4.5000830158E+01          2.5000000000E+01          0.0000000000E+00          4.3221938240E+04          0.0000000000E+00          3.1508509700E-01          3.1053167174E-01          3.1087880110E-01          3.1179285834E-01          3.2940962384E-01          3.2463567699E-01          3.2498408857E-01          3.2593669080E-01          4.3049624651E+02          4.4999751056E+02          1.9744792313E+00          2.0394126626E+00          2.5188526849E+00          8.2254798125E-02          0.0000000000E+00          6.6156338909E-01          5.8189521022E+01          2.7853216985E+00          1.4346032146E+02          4.2876039780E+02          3.8663626592E-01          
2023-05-16                15:42:55.681              135.65481113              3255.715467               136.65481113              1684248175.682            0                         963                       1.4000168153E+02          4.5000480652E+01          4.0937500000E+01          4.5046165466E+01          4.5000846863E+01          4.7000000000E+01          0.0000000000E+00          4.3220935117E+04          0.0000000000E+00          3.1582122392E-01          3.1045228156E-01          3.1085718590E-01          3.1180074229E-01          3.3015903575E-01          3.2455452962E-01          3.2496161343E-01          3.2594507929E-01          4.3039588528E+02          4.4986446084E+02          1.9746081740E+00          2.0394535272E+00          2.5153760546E+00          -3.5448823684E-02         0.0000000000E+00          6.6300276588E-01          5.8189521022E+01          2.7674905260E+00          1.4346032146E+02          4.2876039780E+02          3.8663626592E-01          
2023-05-16                15:42:56.493              135.65482053              3255.715693               136.65482053              1684248176.494            0                         963                       1.4000168153E+02          4.5000480652E+01          4.0937500000E+01          4.5046165466E+01          4.5000846863E+01          4.7000000000E+01          0.0000000000E+00          4.3220935117E+04          0.0000000000E+00          3.1580489988E-01          3.1057164441E-01          3.1076443505E-01          3.1180109347E-01          3.3012662967E-01          3.2467939333E-01          3.2486435612E-01          3.2594548841E-01          4.3032091231E+02          4.4976508318E+02          1.9747045135E+00          2.0394840798E+00          2.5127793675E+00          -1.2337504046E-01         0.0000000000E+00          6.6300276588E-01          5.8189521022E+01          2.7674905260E+00          1.4346032146E+02          4.2876039780E+02          3.8663626592E-01          
2023-05-16                15:42:57.073              135.65482725              3255.715854               136.65482725              1684248177.074            0                         963                       1.3998896324E+02          4.5000480652E+01          4.0927011986E+01          4.5046165466E+01          4.5000846863E+01          2.0000000000E+00          0.0000000000E+00          4.3220179621E+04          0.0000000000E+00          3.1408999666E-01          3.1074827708E-01          3.1080600457E-01          3.1179704847E-01          3.2832225165E-01          3.2486320270E-01          3.2490757981E-01          3.2594122434E-01          4.3026735380E+02          4.4969409983E+02          1.9747733821E+00          2.0395059634E+00          2.5109247959E+00          -1.8618074491E-01         0.0000000000E+00          6.6300276588E-01          5.8189521022E+01          2.7674905260E+00          1.4257077354E+02          4.2876039780E+02          -1.8422114053E-01         
2023-05-16                15:42:57.713              135.65483465              3255.716032               136.65483465              1684248177.714            0                         963                       1.3999621582E+02          4.5000480652E+01          4.0875000000E+01          4.5046165466E+01          4.5000846863E+01          4.6000000000E+01          0.0000000000E+00          4.3221308594E+04          0.0000000000E+00          3.1221068520E-01          3.1078394558E-01          3.1079981950E-01          3.1179712665E-01          3.2635797443E-01          3.2489966055E-01          3.2490065060E-01          3.2594125345E-01          4.3020826600E+02          4.4963385209E+02          1.9748493766E+00          2.0395894041E+00          2.5111110084E+00          -1.6546132006E-01         0.0000000000E+00          6.6300276588E-01          5.8124007955E+01          2.7674905260E+00          1.4257077354E+02          4.2876039780E+02          -1.8422114053E-01         
2023-05-16                15:42:58.776              135.65484694              3255.716327               136.65484694              1684248178.776            0                         963                       1.4001872002E+02          4.5000480652E+01          4.0937500000E+01          4.5046165466E+01          4.5000846863E+01          4.7000000000E+01          0.0000000000E+00          4.3226618483E+04          0.0000000000E+00          3.0909257372E-01          3.1092284752E-01          3.1072426896E-01          3.1181540791E-01          3.2309882284E-01          3.2504281441E-01          3.2482067008E-01          3.2596026302E-01          4.3029119202E+02          4.4972296781E+02          1.9749651579E+00          2.0397170284E+00          2.5114134511E+00          -1.3107633235E-01         0.0000000000E+00          6.5004278470E-01          5.8124007955E+01          2.7829153162E+00          1.4257077354E+02          4.2876039780E+02          -1.8422114053E-01         
2023-05-16                15:42:59.559              135.65485601              3255.716544               136.65485601              1684248179.559            0                         963                       1.4001872002E+02          4.5000480652E+01          4.0937500000E+01          4.5046165466E+01          4.5000846863E+01          4.7000000000E+01          0.0000000000E+00          4.3226618483E+04          0.0000000000E+00          3.0909300047E-01          3.1095083104E-01          3.1066736676E-01          3.1183362638E-01          3.2310055748E-01          3.2506987282E-01          3.2476063055E-01          3.2597916519E-01          4.3035234101E+02          4.4978868141E+02          1.9750504484E+00          2.0398110490E+00          2.5116364411E+00          -1.0572298260E-01         0.0000000000E+00          6.5004278470E-01          5.8124007955E+01          2.7829153162E+00          1.4257077354E+02          4.2876039780E+02          -1.8422114053E-01         
2023-05-16                15:42:59.960              135.65486066              3255.716656               136.65486066              1684248179.961            0                         963                       1.3998300171E+02          4.5000114441E+01          4.0937500000E+01          4.5046257019E+01          4.5000907898E+01          2.5000000000E+01          0.0000000000E+00          4.3222691406E+04          0.0000000000E+00          3.0582402817E-01          3.1089641811E-01          3.1060682503E-01          3.1183129598E-01          3.1968251127E-01          3.2501027308E-01          3.2469715406E-01          3.2597654027E-01          4.3038372327E+02          4.4982240684E+02          1.9750943422E+00          2.0398594285E+00          2.5117509278E+00          -9.2708746207E-02         0.0000000000E+00          6.5004278470E-01          5.8124007955E+01          2.7829153162E+00          1.4257077354E+02          4.2889138791E+02          -1.8422114053E-01         
2023-05-16                15:43:01.029              135.65487303              3255.716953               136.65487303              1684248181.030            0                         963                       1.3999588094E+02          4.5000114441E+01          4.0937500000E+01          4.5046257019E+01          4.5000907898E+01          4.7000000000E+01          0.0000000000E+00          4.3225250019E+04          0.0000000000E+00          2.9713201606E-01          3.1058310226E-01          3.1039207827E-01          3.1179402182E-01          3.1059405154E-01          3.2467954770E-01          3.2447220901E-01          3.2593740134E-01          4.3046713269E+02          4.4991204616E+02          1.9746478404E+00          2.0394063142E+00          2.5120553880E+00          -5.8098134442E-02         0.0000000000E+00          6.2528602023E-01          5.8124007955E+01          2.7524846236E+00          1.4257077354E+02          4.2889138791E+02          -1.8422114053E-01         
2023-05-16                15:43:01.795              135.65488189              3255.717165               136.65488189              1684248181.795            0                         963                       1.3999588094E+02          4.5000114441E+01          4.0937500000E+01          4.5046257019E+01          4.5000907898E+01          4.7000000000E+01          0.0000000000E+00          4.3225250019E+04          0.0000000000E+00          2.9713304244E-01          3.1022442794E-01          3.1013966140E-01          3.1173656726E-01          3.1059633457E-01          3.2430185451E-01          3.2420789528E-01          3.2587720322E-01          4.3052684562E+02          4.4997621902E+02          1.9743281146E+00          2.0390818475E+00          2.5122732683E+00          -3.3325400070E-02         0.0000000000E+00          6.2528602023E-01          5.8124007955E+01          2.7524846236E+00          1.4257077354E+02          4.2889138791E+02          -1.8422114053E-01         
2023-05-16                15:43:02.378              135.65488865              3255.717327               136.65488865              1684248182.379            0                         963                       1.4000434875E+02          4.5000114441E+01          4.0937500000E+01          4.5046257019E+01          4.5000907898E+01          2.0000000000E+00          0.0000000000E+00          4.3224570312E+04          0.0000000000E+00          2.9941475535E-01          3.0984992814E-01          3.1000560007E-01          3.1168492257E-01          3.1298351454E-01          3.2390834871E-01          3.2406759052E-01          3.2582311849E-01          4.3057243894E+02          4.5002521777E+02          1.9740839634E+00          2.0388340735E+00          2.5124395991E+00          -1.4412234452E-02         0.0000000000E+00          6.2528602023E-01          5.8124007955E+01          2.7524846236E+00          1.4265131308E+02          4.2889138791E+02          -1.2451669633E-02         
2023-05-16                15:43:03.016              135.65489602              3255.717504               136.65489602              1684248183.016            0                         963                       1.3999877930E+02          4.5000114441E+01          4.0937500000E+01          4.5046257019E+01          4.5000907898E+01          4.6000000000E+01          0.0000000000E+00          4.3224300781E+04          0.0000000000E+00          3.0192016026E-01          3.0965651917E-01          3.0991450364E-01          3.1164552310E-01          3.1561725884E-01          3.2370612700E-01          3.2397243062E-01          3.2578189445E-01          4.3062217263E+02          4.5009664044E+02          1.9738176544E+00          2.0386227275E+00          2.5148404187E+00          2.6770645122E-02          0.0000000000E+00          6.2528602023E-01          5.8179931247E+01          2.7524846236E+00          1.4265131308E+02          4.2889138791E+02          -1.2451669633E-02         
2023-05-16                15:43:04.066              135.65490818              3255.717796               136.65490818              1684248184.067            0                         963                       1.3999670443E+02          4.5000125968E+01          4.0937500000E+01          4.5046239728E+01          4.5000907898E+01          4.7000000000E+01          0.0000000000E+00          4.3224089220E+04          0.0000000000E+00          3.0605362911E-01          3.0935107321E-01          3.0990056811E-01          3.1163107130E-01          3.1996299357E-01          3.2338553479E-01          3.2395857153E-01          3.2576686723E-01          4.3058376876E+02          4.5008862191E+02          1.9733851362E+00          2.0382812234E+00          2.5188065736E+00          9.4716706309E-02          0.0000000000E+00          6.4269185016E-01          5.8179931247E+01          2.7408018291E+00          1.4265131308E+02          4.2889138791E+02          -1.2451669633E-02         
