DATE                      TIME                      FRAC_DAYS_SINCE_JAN1      FRAC_HRS_SINCE_JAN1       EPOCH_TIME                ALARM_STATUS              INST_STATUS               CH4                       CH4_dry                   CO2                       CO2_dry                   H2O                       CavityPressure            CavityTemp                Battery_Current           Battery_Temperature       Battery_Voltage           GPS_ABS_LAT               GPS_ABS_LONG              GPS_FIT                   GPS_TIME                  GPS_ALTITUDE              
2021-06-25                00:00:32.510              175.04204295              4201.009031               1624579232.511            4                         899                       1.9451884452E+00          1.9522063807E+00          4.5093721927E+02          4.5255783883E+02          3.2980493367E-01          7.0397868782E+02          3.8562461853E+01          -2.4083517135E+00         3.7137939453E+01          1.4977697353E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2021-06-25                00:00:33.572              175.04205524              4201.009326               1624579233.573            4                         899                       1.9460559878E+00          1.9531469669E+00          4.5093721927E+02          4.5257397622E+02          3.3307710496E-01          7.0396489630E+02          3.8562461853E+01          -2.4246713405E+00         3.7137939453E+01          1.4990175007E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2021-06-25                00:00:34.641              175.04206762              4201.009623               1624579234.642            4                         899                       1.9460515513E+00          1.9531425070E+00          4.5086758802E+02          4.5250409058E+02          3.3307676858E-01          7.0396173217E+02          3.8562204778E+01          -2.3786550421E+00         3.7137939453E+01          1.5008314152E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2021-06-25                00:00:35.651              175.04207929              4201.009903               1624579235.651            4                         899                       1.9450456415E+00          1.9521826644E+00          4.5086584526E+02          4.5251382485E+02          3.3540546871E-01          7.0398045258E+02          3.8561729431E+01          -2.6021502286E+00         3.7137939453E+01          1.5041673414E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2021-06-25                00:00:36.683              175.04209124              4201.010190               1624579236.683            4                         899                       1.9450456415E+00          1.9521826644E+00          4.5188920033E+02          4.5354092043E+02          3.3540546871E-01          7.0397951927E+02          3.8561729431E+01          -2.5333145344E+00         3.7137939453E+01          1.4986180204E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2021-06-25                00:00:37.655              175.04210250              4201.010460               1624579237.656            4                         899                       1.9469983140E+00          1.9541323715E+00          4.5188920033E+02          4.5353857834E+02          3.3493160309E-01          7.0396425806E+02          3.8561729431E+01          -2.2051105626E+00         3.7137939453E+01          1.4998621846E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2021-06-25                00:00:38.681              175.04211437              4201.010745               1624579238.682            4                         899                       1.9469983140E+00          1.9541323715E+00          4.5190418235E+02          4.5355361504E+02          3.3493160309E-01          7.0396956448E+02          3.8561729431E+01          -2.3448947881E+00         3.7137939453E+01          1.4996115040E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2021-06-25                00:00:39.733              175.04212654              4201.011037               1624579239.733            4                         899                       1.9478357570E+00          1.9548543399E+00          4.5190418235E+02          4.5352621941E+02          3.2938857900E-01          7.0396807619E+02          3.8561729431E+01          -2.5195064545E+00         3.7137939453E+01          1.5010226250E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2021-06-25                00:00:40.808              175.04213898              4201.011336               1624579240.808            4                         899                       1.9478186509E+00          1.9548371449E+00          4.5098689665E+02          4.5260563495E+02          3.2938729755E-01          7.0397282400E+02          3.8560739126E+01          -2.3829344045E+00         3.7137939453E+01          1.5028789969E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2021-06-25                00:00:41.835              175.04215087              4201.011621               1624579241.835            4                         899                       1.9476326969E+00          1.9547102065E+00          4.5098493256E+02          4.5261743073E+02          3.3217855422E-01          7.0397117564E+02          3.8560203552E+01          -2.0383999758E+00         3.7137939453E+01          1.5073293699E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2021-06-25                00:00:42.878              175.04216294              4201.011911               1624579242.878            4                         899                       1.9476326969E+00          1.9547102065E+00          4.5109240953E+02          4.5272529675E+02          3.3217855422E-01          7.0397417041E+02          3.8560203552E+01          -1.9918231475E+00         3.7137939453E+01          1.5080352758E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2021-06-25                00:00:43.948              175.04217534              4201.012208               1624579243.949            4                         899                       1.9463992427E+00          1.9533728193E+00          4.5109240953E+02          4.5270233776E+02          3.2752461116E-01          7.0396002076E+02          3.8560203552E+01          -1.8536990226E+00         3.7137939453E+01          1.5074896377E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2021-06-25                00:00:44.957              175.04218701              4201.012488               1624579244.958            4                         899                       1.9463983217E+00          1.9533718936E+00          4.5079665010E+02          4.5240552244E+02          3.2752454251E-01          7.0395575032E+02          3.8560150197E+01          -2.0296149870E+00         3.7137939453E+01          1.5083572508E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2021-06-25                00:00:45.969              175.04219872              4201.012769               1624579245.969            4                         899                       1.9455189828E+00          1.9526461590E+00          4.5079617447E+02          4.5244122580E+02          3.3486321786E-01          7.0397333370E+02          3.8560020447E+01          -1.7806808949E+00         3.7137939453E+01          1.5073231931E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2021-06-25                00:00:47.015              175.04221082              4201.013060               1624579247.015            4                         899                       1.9455189828E+00          1.9526461590E+00          4.5053001683E+02          4.5217409690E+02          3.3486321786E-01          7.0396073297E+02          3.8560020447E+01          -1.8624408356E+00         3.7137939453E+01          1.5088540349E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2021-06-25                00:00:48.095              175.04222332              4201.013360               1624579248.095            4                         899                       1.9459790355E+00          1.9532023273E+00          4.5053001683E+02          4.5219587437E+02          3.3928247330E-01          7.0395795122E+02          3.8560020447E+01          -1.8083079059E+00         3.7137939453E+01          1.5083339312E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2021-06-25                00:00:49.177              175.04223584              4201.013660               1624579249.177            4                         899                       1.9459782054E+00          1.9532014927E+00          4.5058659174E+02          4.5225265815E+02          3.3928240919E-01          7.0393756548E+02          3.8559972346E+01          -1.8141178461E+00         3.7137939453E+01          1.5066490192E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2021-06-25                00:00:50.275              175.04224855              4201.013965               1624579250.275            4                         899                       1.9455271303E+00          1.9526572854E+00          4.5058296620E+02          4.5222791984E+02          3.3500127054E-01          7.0392694092E+02          3.8558982849E+01          -1.8977426291E+00         3.7137939453E+01          1.5063162804E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2021-06-25                00:00:51.354              175.04226104              4201.014265               1624579251.354            4                         899                       1.9455271303E+00          1.9526572854E+00          4.5104608823E+02          4.5269273260E+02          3.3500127054E-01          7.0395477214E+02          3.8558982849E+01          -1.8177181119E+00         3.7137939453E+01          1.5047747183E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2021-06-25                00:00:52.470              175.04227396              4201.014575               1624579252.470            4                         899                       1.9472282334E+00          1.9543676744E+00          4.5104608823E+02          4.5269343669E+02          3.3514399428E-01          7.0391228682E+02          3.8558982849E+01          -1.9194411221E+00         3.7137939453E+01          1.5033686303E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2021-06-25                00:00:53.525              175.04228617              4201.014868               1624579253.525            4                         899                       1.9472282334E+00          1.9543676744E+00          4.5118688136E+02          4.5283474405E+02          3.3514399428E-01          7.0393163052E+02          3.8558982849E+01          -2.3057017295E+00         3.7137939453E+01          1.5044218063E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2021-06-25                00:00:54.529              175.04229780              4201.015147               1624579254.530            4                         899                       1.9470231212E+00          1.9540523393E+00          4.5118688136E+02          4.5280947462E+02          3.3002308840E-01          7.0395598274E+02          3.8558982849E+01          -2.4381237030E+00         3.7137939453E+01          1.5043717384E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2021-06-25                00:00:55.563              175.04230977              4201.015434               1624579255.564            4                         899                       1.9470099584E+00          1.9540391078E+00          4.5105979100E+02          4.5268192233E+02          3.3002210004E-01          7.0395659269E+02          3.8558220516E+01          -2.1837569909E+00         3.7137939453E+01          1.5055612716E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2021-06-25                00:00:56.634              175.04232215              4201.015732               1624579256.634            4                         899                       1.9466684063E+00          1.9537285073E+00          4.5105799781E+02          4.5268755120E+02          3.3152799240E-01          7.0395865656E+02          3.8557731628E+01          -1.7653098359E+00         3.7137939453E+01          1.5073610798E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2021-06-25                00:00:57.697              175.04233447              4201.016027               1624579257.698            4                         899                       1.9466684063E+00          1.9537285073E+00          4.5153385737E+02          4.5316512991E+02          3.3152799240E-01          7.0394642447E+02          3.8557731628E+01          -1.7121901512E+00         3.7137939453E+01          1.5078647614E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2021-06-25                00:00:58.828              175.04234756              4201.016341               1624579258.829            4                         899                       1.9459977967E+00          1.9530133794E+00          4.5153385737E+02          4.5315540246E+02          3.2955813020E-01          7.0394470902E+02          3.8557731628E+01          -2.2132703105E+00         3.7137939453E+01          1.5056628859E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2021-06-25                00:00:59.914              175.04236013              4201.016643               1624579259.915            4                         899                       1.9459938206E+00          1.9530093826E+00          4.5133390947E+02          4.5295473503E+02          3.2955783191E-01          7.0392649508E+02          3.8557501231E+01          -2.0221233542E+00         3.7137939453E+01          1.5056722060E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
