DATE                      TIME                      FRAC_DAYS_SINCE_JAN1      FRAC_HRS_SINCE_JAN1       EPOCH_TIME                ALARM_STATUS              INST_STATUS               CH4                       CH4_dry                   CO2                       CO2_dry                   H2O                       CavityPressure            CavityTemp                Battery_Current           Battery_Temperature       Battery_Voltage           GPS_ABS_LAT               GPS_ABS_LONG              GPS_FIT                   GPS_TIME                  GPS_ALTITUDE              
2021-06-25                16:01:42.622              175.70952110              4217.028506               1624636902.623            4                         899                       1.9160664617E+00          1.9251536655E+00          4.3835793445E+02          4.4042885755E+02          4.3305032514E-01          7.1063184281E+02          3.8956535339E+01          -1.8494951093E+00         3.8632102966E+01          1.5066466256E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2021-06-25                16:01:43.683              175.70953337              4217.028801               1624636903.683            4                         899                       1.9160664617E+00          1.9251536655E+00          4.3794965608E+02          4.4001865037E+02          4.3305032514E-01          7.1065433366E+02          3.8956535339E+01          -1.9666861935E+00         3.8632102966E+01          1.5061405384E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2021-06-25                16:01:44.730              175.70954549              4217.029092               1624636904.730            4                         899                       1.9136987218E+00          1.9232063326E+00          4.3795043953E+02          4.4011783329E+02          4.5354357038E-01          7.1062108001E+02          3.8956755430E+01          -2.3272168621E+00         3.8632102966E+01          1.5053585943E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2021-06-25                16:01:45.776              175.70955760              4217.029382               1624636905.777            4                         899                       1.9137006822E+00          1.9232083070E+00          4.3860987188E+02          4.4078053012E+02          4.5354377648E-01          7.1061135278E+02          3.8956871033E+01          -2.5034992616E+00         3.8632102966E+01          1.5012847705E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2021-06-25                16:01:46.828              175.70956978              4217.029675               1624636906.829            4                         899                       1.9148131468E+00          1.9237061815E+00          4.3860987188E+02          4.4063903779E+02          4.2411609079E-01          7.1064495607E+02          3.8956871033E+01          -2.2521076139E+00         3.8632102966E+01          1.5008313861E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2021-06-25                16:01:47.832              175.70958140              4217.029954               1624636907.833            4                         899                       1.9148131468E+00          1.9237061815E+00          4.3840022751E+02          4.4042842353E+02          4.2411609079E-01          7.1065117115E+02          3.8956871033E+01          -1.9625578116E+00         3.8632102966E+01          1.5036865342E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2021-06-25                16:01:48.885              175.70959359              4217.030246               1624636908.886            4                         899                       1.9156016906E+00          1.9247870392E+00          4.3840022751E+02          4.4049422676E+02          4.3781079236E-01          7.1063729353E+02          3.8956871033E+01          -1.9444056615E+00         3.8632102966E+01          1.5049791134E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2021-06-25                16:01:49.964              175.70960608              4217.030546               1624636909.965            4                         899                       1.9155963116E+00          1.9247816229E+00          4.3909296946E+02          4.4119027494E+02          4.3781024698E-01          7.1063680444E+02          3.8956554135E+01          -1.8086312465E+00         3.8632102966E+01          1.5063100865E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2021-06-25                16:01:51.017              175.70961826              4217.030838               1624636911.018            4                         899                       1.9150794087E+00          1.9241034702E+00          4.3909235781E+02          4.4115339862E+02          4.3027600151E-01          7.1065513843E+02          3.8956382751E+01          -2.1747348561E+00         3.8632102966E+01          1.5040304329E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2021-06-25                16:01:52.117              175.70963098              4217.031144               1624636912.117            4                         899                       1.9150794087E+00          1.9241034702E+00          4.3857593745E+02          4.4063455425E+02          4.3027600151E-01          7.1066540568E+02          3.8956382751E+01          -2.0577054884E+00         3.8632102966E+01          1.5054219972E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
