DATE                      TIME                      FRAC_DAYS_SINCE_JAN1      FRAC_HRS_SINCE_JAN1       EPOCH_TIME                ALARM_STATUS              INST_STATUS               CH4                       CH4_dry                   CO2                       CO2_dry                   H2O                       CavityPressure            CavityTemp                Battery_Current           Battery_Temperature       Battery_Voltage           GPS_ABS_LAT               GPS_ABS_LONG              GPS_FIT                   GPS_TIME                  GPS_ALTITUDE              
2021-07-09                18:25:36.171              189.80944642              4555.426714               1625855136.171            4                         899                       1.9506596333E+00          2.0015976046E+00          4.1260818062E+02          4.2334010553E+02          2.3347391954E+00          7.0225748631E+02          4.1067375183E+01          -1.9058809280E+00         4.1371398926E+01          1.5057401657E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2021-07-09                18:25:37.191              189.80945824              4555.426998               1625855137.192            4                         899                       1.9506596333E+00          2.0015976046E+00          4.1253731326E+02          4.2326739491E+02          2.3347391954E+00          7.0224635527E+02          4.1067375183E+01          -2.1598595547E+00         4.1371398926E+01          1.5037819471E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2021-07-09                18:25:38.280              189.80947084              4555.427300               1625855138.281            4                         899                       1.9512943091E+00          2.0040323439E+00          4.1253731326E+02          4.2364292572E+02          2.4143082501E+00          7.0226986553E+02          4.1067375183E+01          -2.3277665858E+00         4.1371398926E+01          1.5023062100E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2021-07-09                18:25:39.469              189.80948459              4555.427630               1625855139.469            4                         899                       1.9512911175E+00          2.0040290264E+00          4.1308513220E+02          4.2420548373E+02          2.4143064836E+00          7.0228858917E+02          4.1067189652E+01          -1.9855281841E+00         4.1371398926E+01          1.5014500605E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2021-07-09                18:25:40.551              189.80949712              4555.427931               1625855140.551            4                         899                       1.9497137866E+00          2.0012771167E+00          4.1308391469E+02          4.2396538206E+02          2.3637809604E+00          7.0226036466E+02          4.1066825867E+01          -1.8305884426E+00         4.1371398926E+01          1.5012254134E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2021-07-09                18:25:41.565              189.80950887              4555.428213               1625855141.566            4                         899                       1.9497137866E+00          2.0012771167E+00          4.1297751088E+02          4.2385617536E+02          2.3637809604E+00          7.0226822324E+02          4.1066825867E+01          -1.9706745124E+00         4.1371398926E+01          1.5038630277E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2021-07-09                18:25:42.621              189.80952108              4555.428506               1625855142.621            4                         899                       1.9512410560E+00          2.0016475689E+00          4.1297751088E+02          4.2360381505E+02          2.3103221553E+00          7.0226587682E+02          4.1066825867E+01          -1.9390376064E+00         4.1371398926E+01          1.5038594056E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2021-07-09                18:25:43.752              189.80953417              4555.428820               1625855143.752            4                         899                       1.9512410560E+00          2.0016475689E+00          4.1346423753E+02          4.2410306564E+02          2.3103221553E+00          7.0225489979E+02          4.1066825867E+01          -1.9027765026E+00         4.1371398926E+01          1.5047076996E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2021-07-09                18:25:44.848              189.80954685              4555.429124               1625855144.848            4                         899                       1.9527876360E+00          2.0041332027E+00          4.1346354223E+02          4.2429194739E+02          2.3504437946E+00          7.0226787683E+02          4.1066618307E+01          -1.7944890111E+00         4.1371398926E+01          1.5043203985E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2021-07-09                18:25:46.015              189.80956036              4555.429449               1625855146.015            4                         899                       1.9527843793E+00          2.0041298211E+00          4.1289338065E+02          4.2370684528E+02          2.3504420411E+00          7.0226583640E+02          4.1066429138E+01          -2.2229823466E+00         4.1371398926E+01          1.5031565925E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2021-07-09                18:25:47.089              189.80957280              4555.429747               1625855147.090            4                         899                       1.9499398724E+00          2.0025033962E+00          4.1289338065E+02          4.2397949629E+02          2.4081565307E+00          7.0226528264E+02          4.1066429138E+01          -1.8212429285E+00         4.1371398926E+01          1.5065323830E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2021-07-09                18:25:48.201              189.80958567              4555.430056               1625855148.202            4                         899                       1.9499398724E+00          2.0025033962E+00          4.1287275287E+02          4.2395831466E+02          2.4081565307E+00          7.0229206050E+02          4.1066429138E+01          -1.9570172315E+00         4.1371398926E+01          1.5063726002E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2021-07-09                18:25:49.325              189.80959867              4555.430368               1625855149.325            4                         899                       1.9506176580E+00          2.0017359050E+00          4.1287275287E+02          4.2364979327E+02          2.3428402394E+00          7.0230861962E+02          4.1066429138E+01          -1.7741810368E+00         4.1371398926E+01          1.5050728931E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2021-07-09                18:25:50.375              189.80961083              4555.430660               1625855150.376            4                         899                       1.9506070648E+00          2.0017249067E+00          4.1269367801E+02          4.2346601724E+02          2.3428345479E+00          7.0229305363E+02          4.1065813128E+01          -2.1422679251E+00         4.1371398926E+01          1.5040819793E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2021-07-09                18:25:51.453              189.80962331              4555.430959               1625855151.454            4                         899                       1.9498871829E+00          2.0025598602E+00          4.1269328877E+02          4.2379733991E+02          2.4130892749E+00          7.0228721811E+02          4.1065696716E+01          -2.0589989818E+00         4.1371398926E+01          1.5048684840E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2021-07-09                18:25:52.582              189.80963638              4555.431273               1625855152.583            4                         899                       1.9498871829E+00          2.0025598602E+00          4.1293210933E+02          4.2404258624E+02          2.4130892749E+00          7.0226766786E+02          4.1065696716E+01          -2.2515795057E+00         4.1371398926E+01          1.5039107342E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2021-07-09                18:25:53.634              189.80964854              4555.431565               1625855153.634            4                         899                       1.9497112073E+00          2.0023406074E+00          4.1293210933E+02          4.2403446040E+02          2.4113706282E+00          7.0227928677E+02          4.1065696716E+01          -2.5152162306E+00         4.1371398926E+01          1.5020660691E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2021-07-09                18:25:54.608              189.80965981              4555.431836               1625855154.608            4                         899                       1.9497089007E+00          2.0023382099E+00          4.1300153993E+02          4.2410575173E+02          2.4113693520E+00          7.0223831116E+02          4.1065562520E+01          -2.0157636712E+00         4.1371398926E+01          1.5031489701E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2021-07-09                18:25:55.704              189.80967251              4555.432140               1625855155.705            4                         899                       1.9501248559E+00          2.0015826959E+00          4.1300117205E+02          4.2385591649E+02          2.3585849136E+00          7.0226576324E+02          4.1065452576E+01          -1.9610486323E+00         4.1371398926E+01          1.5047270276E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2021-07-09                18:25:56.792              189.80968509              4555.432442               1625855156.792            4                         899                       1.9501248559E+00          2.0015826959E+00          4.1274545164E+02          4.2359347509E+02          2.3585849136E+00          7.0227502765E+02          4.1065452576E+01          -1.8791593337E+00         4.1371398926E+01          1.5038336754E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2021-07-09                18:25:57.841              189.80969723              4555.432734               1625855157.841            4                         899                       1.9512419293E+00          2.0024644618E+00          4.1274545164E+02          4.2353769263E+02          2.3467656957E+00          7.0227325318E+02          4.1065452576E+01          -2.0952169690E+00         4.1371398926E+01          1.5037955284E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2021-07-09                18:25:58.983              189.80971046              4555.433051               1625855158.984            4                         899                       1.9512393844E+00          2.0024618194E+00          4.1271002079E+02          4.2350132890E+02          2.3467643265E+00          7.0223769717E+02          4.1065304636E+01          -2.0012549525E+00         4.1371398926E+01          1.5034962345E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2021-07-09                18:26:00.082              189.80972318              4555.433356               1625855160.083            4                         899                       1.9520850539E+00          2.0030329722E+00          4.1270929093E+02          4.2343810256E+02          2.3335217217E+00          7.0226251706E+02          4.1065086365E+01          -1.8830937147E+00         4.1371398926E+01          1.5033273697E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2021-07-09                18:26:01.220              189.80973634              4555.433672               1625855161.220            4                         899                       1.9520850539E+00          2.0030329722E+00          4.1376877273E+02          4.2452512670E+02          2.3335217217E+00          7.0228705279E+02          4.1065086365E+01          -2.0929640705E+00         4.1371398926E+01          1.5047625826E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2021-07-09                18:26:02.325              189.80974913              4555.433979               1625855162.325            4                         899                       1.9528040354E+00          2.0052945805E+00          4.1376877273E+02          4.2484669951E+02          2.4014657903E+00          7.0227742782E+02          4.1065086365E+01          -2.2048949406E+00         4.1371398926E+01          1.5031151285E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2021-07-09                18:26:03.371              189.80976125              4555.434270               1625855163.372            4                         899                       1.9528040354E+00          2.0052945805E+00          4.1243468142E+02          4.2347689027E+02          2.4014657903E+00          7.0226473453E+02          4.1065086365E+01          -2.5392754252E+00         4.1371398926E+01          1.5023799145E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
