DATE                      TIME                      FRAC_DAYS_SINCE_JAN1      FRAC_HRS_SINCE_JAN1       JULIAN_DAYS               EPOCH_TIME                ALARM_STATUS              INST_STATUS               MPVPosition               solenoid_valves           N2O_dry                   CO2_dry                   CH4_dry                   H2O                       NH3                       CHAMBER_TEMP              SOIL_TEMP                 CHAMBER_PRESSURE          SWITCH                    
2021-06-29                13:28:56.039              179.52009306              4308.482233               180.52009306              1624966136.040            0                         963                       0.0000000000E+00          3.2000000000E+01          3.2437932213E-01          4.3028917600E+02          1.9849307102E+00          1.6375249379E+00          6.6042116519E-01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2021-06-29                13:28:56.858              179.52010252              4308.482461               180.52010252              1624966136.858            0                         963                       0.0000000000E+00          3.2000000000E+01          3.2435078003E-01          4.3017427627E+02          1.9849060546E+00          1.6349167503E+00          5.3273335600E-01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2021-06-29                13:28:57.371              179.52010846              4308.482603               180.52010846              1624966137.371            0                         963                       0.0000000000E+00          3.2000000000E+01          3.2443736361E-01          4.3010222511E+02          1.9848905973E+00          1.6332812415E+00          4.5265621677E-01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2021-06-29                13:28:57.927              179.52011491              4308.482758               180.52011491              1624966137.928            0                         963                       0.0000000000E+00          3.2000000000E+01          3.2456158916E-01          4.3004498884E+02          1.9849445491E+00          1.6342607506E+00          4.8078441535E-01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2021-06-29                13:28:58.966              179.52012692              4308.483046               180.52012692              1624966138.966            0                         963                       0.0000000000E+00          3.2000000000E+01          3.2479478446E-01          4.3017744443E+02          1.9850446914E+00          1.6360787871E+00          5.3320785739E-01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2021-06-29                13:28:59.786              179.52013641              4308.483274               180.52013641              1624966139.786            0                         963                       0.0000000000E+00          3.2000000000E+01          3.2481198766E-01          4.3028208860E+02          1.9851238089E+00          1.6375151278E+00          5.7461990826E-01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2021-06-29                13:29:00.196              179.52014116              4308.483388               180.52014116              1624966140.196            0                         963                       0.0000000000E+00          3.2000000000E+01          3.2722694799E-01          4.3033441564E+02          1.9851633621E+00          1.6382333395E+00          5.9534694257E-01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2021-06-29                13:29:01.311              179.52015406              4308.483698               180.52015406              1624966141.311            0                         963                       0.0000000000E+00          3.2000000000E+01          3.3379478339E-01          4.3047672548E+02          1.9852296877E+00          1.6401866631E+00          6.5171438624E-01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2021-06-29                13:29:02.117              179.52016339              4308.483921               180.52016339              1624966142.117            0                         963                       0.0000000000E+00          3.2000000000E+01          3.3381192515E-01          4.3057959894E+02          1.9852776526E+00          1.6415987924E+00          6.9241941730E-01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2021-06-29                13:29:02.627              179.52016929              4308.484063               180.52016929              1624966142.627            0                         963                       0.0000000000E+00          3.2000000000E+01          3.2919681222E-01          4.3064469059E+02          1.9853080196E+00          1.6424923806E+00          7.1813531824E-01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
