DATE                      TIME                      FRAC_DAYS_SINCE_JAN1      FRAC_HRS_SINCE_JAN1       EPOCH_TIME                ALARM_STATUS              INST_STATUS               CH4                       CH4_dry                   CO2                       CO2_dry                   H2O                       CavityPressure            CavityTemp                Battery_Current           Battery_Temperature       Battery_Voltage           GPS_ABS_LAT               GPS_ABS_LONG              GPS_FIT                   GPS_TIME                  GPS_ALTITUDE              
2021-07-08                08:23:17.573              188.39117562              4521.388215               1625732597.574            4                         899                       4.9962591572E+00          5.0105142759E+00          4.9293298642E+02          4.9433396768E+02          2.6101293872E-01          7.0496406929E+02          3.9158164978E+01          -1.7814246929E+00         3.8881130219E+01          1.5106822412E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2021-07-08                08:23:18.654              188.39118814              4521.388515               1625732598.655            4                         899                       4.9962591572E+00          5.0105142759E+00          4.9272875988E+02          4.9412916071E+02          2.6101293872E-01          7.0500942084E+02          3.9158164978E+01          -1.7653637193E+00         3.8881130219E+01          1.5106972859E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2021-07-08                08:23:19.736              188.39120066              4521.388816               1625732599.737            4                         899                       4.9942963167E+00          5.0076690991E+00          4.9272900236E+02          4.9404324168E+02          2.4499637308E-01          7.0501825598E+02          3.9158225609E+01          -1.7411105601E+00         3.8881130219E+01          1.5106379414E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2021-07-08                08:23:20.832              188.39121334              4521.389120               1625732600.833            4                         899                       4.9943070822E+00          5.0076799063E+00          4.9213093475E+02          4.9344358013E+02          2.4499660867E-01          7.0499100722E+02          3.9158470154E+01          -1.7950494992E+00         3.8881130219E+01          1.5069127771E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2021-07-08                08:23:21.875              188.39122541              4521.389410               1625732601.875            4                         899                       4.9985407131E+00          5.0126734920E+00          4.9213093475E+02          4.9351699978E+02          2.5866141580E-01          7.0511796398E+02          3.9158470154E+01          -2.0611115986E+00         3.8881130219E+01          1.5022663464E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2021-07-08                08:23:22.967              188.39123806              4521.389713               1625732602.968            4                         899                       4.9985407131E+00          5.0126734920E+00          4.9251236380E+02          4.9389950310E+02          2.5866141580E-01          7.0500108085E+02          3.9158470154E+01          -1.7223440669E+00         3.8881130219E+01          1.5106796208E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2021-07-08                08:23:24.032              188.39125037              4521.390009               1625732604.032            4                         899                       4.9964369626E+00          5.0104144695E+00          4.9251236380E+02          4.9388484088E+02          2.5593493224E-01          7.0502130127E+02          3.9158470154E+01          -1.7317219973E+00         3.8881130219E+01          1.5099534988E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2021-07-08                08:23:25.105              188.39126279              4521.390307               1625732605.105            4                         899                       4.9964557613E+00          5.0104333444E+00          4.9273374561E+02          4.9410684192E+02          2.5593536181E-01          7.0496051632E+02          3.9158896996E+01          -2.1984165986E+00         3.8881130219E+01          1.5011390471E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2021-07-08                08:23:26.132              188.39127469              4521.390592               1625732606.133            4                         899                       4.9951471937E+00          5.0094292909E+00          4.9273399132E+02          4.9413736967E+02          2.6156355648E-01          7.0507945767E+02          3.9158958435E+01          -1.8146353107E+00         3.8881130219E+01          1.5086153144E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2021-07-08                08:23:27.213              188.39128719              4521.390893               1625732607.213            4                         899                       4.9951471937E+00          5.0094292909E+00          4.9303201273E+02          4.9443623988E+02          2.6156355648E-01          7.0505125417E+02          3.9158958435E+01          -1.7506070934E+00         3.8881130219E+01          1.5099746894E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2021-07-08                08:23:28.181              188.39129840              4521.391162               1625732608.182            4                         899                       4.9982070371E+00          5.0124521219E+00          4.9303201273E+02          4.9443174343E+02          2.6072837861E-01          7.0503894043E+02          3.9158958435E+01          -1.7447432280E+00         3.8881130219E+01          1.5104936600E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2021-07-08                08:23:29.233              188.39131058              4521.391454               1625732609.234            4                         899                       4.9982070371E+00          5.0124521219E+00          4.9298631020E+02          4.9438591115E+02          2.6072837861E-01          7.0506028131E+02          3.9158958435E+01          -1.7602759781E+00         3.8881130219E+01          1.5103061802E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2021-07-08                08:23:30.265              188.39132251              4521.391740               1625732610.265            4                         899                       4.9971213303E+00          5.0102503012E+00          4.9298685202E+02          4.9427707589E+02          2.4040570298E-01          7.0504389317E+02          3.9159093844E+01          -1.7416495724E+00         3.8881130219E+01          1.5092506042E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2021-07-08                08:23:31.276              188.39133422              4521.392021               1625732611.277            4                         899                       4.9971220870E+00          5.0102510608E+00          4.9192392171E+02          4.9321136381E+02          2.4040571922E-01          7.0506148585E+02          3.9159111023E+01          -1.7442796688E+00         3.8881130219E+01          1.5087588601E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2021-07-08                08:23:32.378              188.39134697              4521.392327               1625732612.378            4                         899                       4.9939377872E+00          5.0075632432E+00          4.9192392171E+02          4.9326090085E+02          2.4963076210E-01          7.0506875024E+02          3.9159111023E+01          -1.7235836983E+00         3.8881130219E+01          1.5091252327E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
