DATE                      TIME                      FRAC_DAYS_SINCE_JAN1      FRAC_HRS_SINCE_JAN1       EPOCH_TIME                ALARM_STATUS              INST_STATUS               CH4                       CH4_dry                   CO2                       CO2_dry                   H2O                       CavityPressure            CavityTemp                Battery_Current           Battery_Temperature       Battery_Voltage           GPS_ABS_LAT               GPS_ABS_LONG              GPS_FIT                   GPS_TIME                  GPS_ALTITUDE              
2021-07-12                04:29:42.723              192.22896671              4613.495201               1626064182.724            4                         899                       1.9108570508E+00          1.9583906141E+00          4.2384355706E+02          4.3434525379E+02          2.2267658642E+00          7.0254697605E+02          3.8352439880E+01          -1.8244981766E+00         3.9130157471E+01          1.5045877457E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2021-07-12                04:29:43.743              192.22897851              4613.495484               1626064183.743            4                         899                       1.9108570508E+00          1.9583906141E+00          4.2357549752E+02          4.3407055246E+02          2.2267658642E+00          7.0256210469E+02          3.8352439880E+01          -2.1308852095E+00         3.9130157471E+01          1.5036297931E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2021-07-12                04:29:44.803              192.22899079              4613.495779               1626064184.804            4                         899                       1.9097291713E+00          1.9572017140E+00          4.2357673779E+02          4.3406454164E+02          2.2252581934E+00          7.0253468535E+02          3.8352799624E+01          -1.9306190914E+00         3.9130157471E+01          1.5042832280E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2021-07-12                04:29:45.809              192.22900242              4613.496058               1626064185.809            4                         899                       1.9097334182E+00          1.9572061144E+00          4.2374920609E+02          4.3424129086E+02          2.2252603834E+00          7.0251239175E+02          3.8353050232E+01          -2.0313180677E+00         3.9130157471E+01          1.5008280375E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2021-07-12                04:29:46.802              192.22901391              4613.496334               1626064186.802            4                         899                       1.9105019788E+00          1.9581644046E+00          4.2374920609E+02          4.3427898230E+02          2.2330605144E+00          7.0250908454E+02          3.8353050232E+01          -2.2558264732E+00         3.9130157471E+01          1.4982857704E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2021-07-12                04:29:47.857              192.22902612              4613.496627               1626064187.857            4                         899                       1.9105019788E+00          1.9581644046E+00          4.2365788419E+02          4.3418539113E+02          2.2330605144E+00          7.0252453007E+02          3.8353050232E+01          -2.0095441231E+00         3.9130157471E+01          1.5028800099E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2021-07-12                04:29:48.924              192.22903847              4613.496923               1626064188.924            4                         899                       1.9104704533E+00          1.9587766508E+00          4.2365788419E+02          4.3432774735E+02          2.2625148421E+00          7.0254276826E+02          3.8353050232E+01          -1.9632691919E+00         3.9130157471E+01          1.5022296444E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2021-07-12                04:29:50.003              192.22905097              4613.497223               1626064190.004            4                         899                       1.9104747738E+00          1.9587811302E+00          4.2302877806E+02          4.3368280805E+02          2.2625171065E+00          7.0253499861E+02          3.8353305084E+01          -2.1834767702E+00         3.9130157471E+01          1.5009561267E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2021-07-12                04:29:51.130              192.22906400              4613.497536               1626064191.130            4                         899                       1.9103588969E+00          1.9593742236E+00          4.2302926657E+02          4.3384031358E+02          2.2950281314E+00          7.0254668826E+02          3.8353446960E+01          -1.9545920021E+00         3.9130157471E+01          1.5011106750E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2021-07-12                04:29:52.204              192.22907645              4613.497835               1626064192.205            4                         899                       1.9103588969E+00          1.9593742236E+00          4.2416164476E+02          4.3500163113E+02          2.2950281314E+00          7.0256875994E+02          3.8353446960E+01          -1.9673760387E+00         3.9314866426E+01          1.5032565831E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2021-07-12                04:29:53.286              192.22908897              4613.498135               1626064193.287            4                         899                       1.9098058751E+00          1.9586060321E+00          4.2416164476E+02          4.3495717479E+02          2.2858495023E+00          7.0253265381E+02          3.8353446960E+01          -2.2639646530E+00         3.9379184723E+01          1.5032914162E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2021-07-12                04:29:54.290              192.22910059              4613.498414               1626064194.291            4                         899                       1.9098058751E+00          1.9586060321E+00          4.2404314819E+02          4.3483566231E+02          2.2858495023E+00          7.0254080261E+02          3.8353446960E+01          -2.1925635243E+00         3.9379184723E+01          1.5060731035E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2021-07-12                04:29:55.325              192.22911256              4613.498701               1626064195.325            4                         899                       1.9072795701E+00          1.9546341045E+00          4.2404339930E+02          4.3453011067E+02          2.2226424318E+00          7.0255009774E+02          3.8353519718E+01          -2.2310451861E+00         3.9316515613E+01          1.5026882708E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2021-07-12                04:29:56.355              192.22912448              4613.498988               1626064196.355            4                         899                       1.9072809212E+00          1.9546355044E+00          4.2404989618E+02          4.3453677158E+02          2.2226431286E+00          7.0255934396E+02          3.8353599548E+01          -2.2424495362E+00         3.9130157471E+01          1.5007832502E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2021-07-12                04:29:57.447              192.22913712              4613.499291               1626064197.447            4                         899                       1.9085392344E+00          1.9566120005E+00          4.2404989618E+02          4.3468878258E+02          2.2540726060E+00          7.0254879215E+02          3.8353599548E+01          -2.6546015739E+00         3.9130157471E+01          1.5062083244E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2021-07-12                04:29:58.453              192.22914876              4613.499570               1626064198.453            4                         899                       1.9085392344E+00          1.9566120005E+00          4.2422652443E+02          4.3486984221E+02          2.2540726060E+00          7.0254770241E+02          3.8353599548E+01          -2.4155197996E+00         3.9130157471E+01          1.5033569544E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2021-07-12                04:29:59.522              192.22916113              4613.499867               1626064199.522            4                         899                       1.9098444817E+00          1.9578996704E+00          4.2422652443E+02          4.3485868034E+02          2.2517665091E+00          7.0254611024E+02          3.8353599548E+01          -1.9517462648E+00         3.9130157471E+01          1.4975095256E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2021-07-12                04:30:00.569              192.22917325              4613.500158               1626064200.569            4                         899                       1.9098444817E+00          1.9578996704E+00          4.2385551018E+02          4.3447836756E+02          2.2517665091E+00          7.0255187988E+02          3.8353599548E+01          -1.7939715828E+00         3.9130157471E+01          1.5001531639E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2021-07-12                04:30:01.566              192.22918480              4613.500435               1626064201.567            4                         899                       1.9099333512E+00          1.9571873852E+00          4.2385551018E+02          4.3430079892E+02          2.2150318954E+00          7.0253678722E+02          3.8353599548E+01          -1.9634200540E+00         3.9130157471E+01          1.5039092891E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2021-07-12                04:30:02.536              192.22919603              4613.500705               1626064202.537            4                         899                       1.9099333512E+00          1.9571873852E+00          4.2379208349E+02          4.3423580917E+02          2.2150318954E+00          7.0246722412E+02          3.8353599548E+01          -2.6220486164E+00         3.9130157471E+01          1.4969173431E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2021-07-12                04:30:03.565              192.22920793              4613.500990               1626064203.565            4                         899                       1.9079267727E+00          1.9547002820E+00          4.2379208349E+02          4.3414048832E+02          2.1952969927E+00          7.0254663086E+02          3.8353599548E+01          -2.3160495758E+00         3.9130157471E+01          1.5040836334E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
