DATE                      TIME                      FRAC_DAYS_SINCE_JAN1      FRAC_HRS_SINCE_JAN1       EPOCH_TIME                ALARM_STATUS              INST_STATUS               CH4                       CH4_dry                   CO2                       CO2_dry                   H2O                       CavityPressure            CavityTemp                Battery_Current           Battery_Temperature       Battery_Voltage           GPS_ABS_LAT               GPS_ABS_LONG              GPS_FIT                   GPS_TIME                  GPS_ALTITUDE              
2021-07-12                18:30:42.664              192.81299380              4627.511851               1626114642.664            4                         899                       1.9468346894E+00          1.9522097873E+00          4.3636491675E+02          4.3756504001E+02          2.5260003104E-01          6.9920274828E+02          4.1861320496E+01          -1.8431785170E+00         4.2865562439E+01          1.5045329587E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2021-07-12                18:30:43.765              192.81300654              4627.512157               1626114643.765            4                         899                       1.9468346894E+00          1.9522097873E+00          4.3653359694E+02          4.3773418412E+02          2.5260003104E-01          6.9919326075E+02          4.1861320496E+01          -2.0641728584E+00         4.2865562439E+01          1.5030240495E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2021-07-12                18:30:44.815              192.81301869              4627.512449               1626114644.815            4                         899                       1.9460724775E+00          1.9516766506E+00          4.3653404211E+02          4.3778628671E+02          2.6343724554E-01          6.9921772897E+02          4.1861446608E+01          -2.1085183605E+00         4.2865562439E+01          1.4998366602E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2021-07-12                18:30:45.845              192.81303061              4627.512735               1626114645.845            4                         899                       1.9460786797E+00          1.9516828787E+00          4.3661372061E+02          4.3786619557E+02          2.6343762224E-01          6.9917454317E+02          4.1861808777E+01          -1.8397292254E+00         4.2865562439E+01          1.5037516518E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2021-07-12                18:30:46.937              192.81304325              4627.513038               1626114646.937            4                         899                       1.9460064233E+00          1.9515964606E+00          4.3661372061E+02          4.3786307700E+02          2.6278355297E-01          6.9921493631E+02          4.1861808777E+01          -2.0989897030E+00         4.2865562439E+01          1.5006794702E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2021-07-12                18:30:48.029              192.81305589              4627.513341               1626114648.029            4                         899                       1.9460064233E+00          1.9515964606E+00          4.3647289420E+02          4.3772184762E+02          2.6278355297E-01          6.9918762207E+02          4.1861808777E+01          -2.3697621822E+00         4.2865562439E+01          1.4959450722E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2021-07-12                18:30:49.066              192.81306791              4627.513630               1626114649.067            4                         899                       1.9457267190E+00          1.9512443895E+00          4.3647307967E+02          4.3770604248E+02          2.5942844831E-01          6.9919326034E+02          4.1861861324E+01          -2.3686411697E+00         4.2865562439E+01          1.4996034477E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2021-07-12                18:30:50.151              192.81308045              4627.513931               1626114650.151            4                         899                       1.9457279094E+00          1.9512455848E+00          4.3632959587E+02          4.3756215371E+02          2.5942851952E-01          6.9921442216E+02          4.1861930847E+01          -2.2489816566E+00         4.2865562439E+01          1.4987236547E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2021-07-12                18:30:51.213              192.81309275              4627.514226               1626114651.214            4                         899                       1.9466075096E+00          1.9519648039E+00          4.3632959587E+02          4.3752578683E+02          2.5179495515E-01          6.9922541819E+02          4.1861930847E+01          -1.7528814077E+00         4.2865562439E+01          1.5015988350E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2021-07-12                18:30:52.242              192.81310465              4627.514512               1626114652.242            4                         899                       1.9466075096E+00          1.9519648039E+00          4.3627722742E+02          4.3747327481E+02          2.5179495515E-01          6.9922440687E+02          4.1861930847E+01          -1.8642517565E+00         4.2865562439E+01          1.4994696428E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
