DATE                      TIME                      FRAC_DAYS_SINCE_JAN1      FRAC_HRS_SINCE_JAN1       EPOCH_TIME                ALARM_STATUS              INST_STATUS               CH4                       CH4_dry                   CO2                       CO2_dry                   H2O                       CavityPressure            CavityTemp                Battery_Current           Battery_Temperature       Battery_Voltage           GPS_ABS_LAT               GPS_ABS_LONG              GPS_FIT                   GPS_TIME                  GPS_ALTITUDE              
2021-07-12                21:30:54.980              192.93813634              4630.515272               1626125454.980            4                         899                       1.9486215915E+00          1.9540375278E+00          4.4064845256E+02          4.4186844453E+02          2.5428113856E-01          6.9880331482E+02          4.1149559021E+01          -1.7463707924E+00         4.1371398926E+01          1.5049118996E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2021-07-12                21:30:56.033              192.93814854              4630.515565               1626125456.034            4                         899                       1.9486215915E+00          1.9540375278E+00          4.4135105810E+02          4.4257299533E+02          2.5428113856E-01          6.9879310780E+02          4.1149559021E+01          -1.8197877107E+00         4.1371398926E+01          1.5044561424E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2021-07-12                21:30:57.167              192.93816166              4630.515880               1626125457.167            4                         899                       1.9503265772E+00          1.9557218119E+00          4.4135105810E+02          4.4256726058E+02          2.5309103637E-01          6.9878712271E+02          4.1149559021E+01          -1.7678645099E+00         4.1371398926E+01          1.5052882327E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2021-07-12                21:30:58.207              192.93817370              4630.516169               1626125458.208            4                         899                       1.9503265772E+00          1.9557218119E+00          4.4095187857E+02          4.4216698106E+02          2.5309103637E-01          6.9880895471E+02          4.1149559021E+01          -1.7599202821E+00         4.1371398926E+01          1.5054372939E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2021-07-12                21:30:59.269              192.93818600              4630.516464               1626125459.270            4                         899                       1.9490006964E+00          1.9545532102E+00          4.4095187857E+02          4.4220325342E+02          2.6062474716E-01          6.9881508894E+02          4.1149559021E+01          -1.7707856894E+00         4.1371398926E+01          1.5053800583E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2021-07-12                21:31:00.342              192.93819840              4630.516762               1626125460.342            4                         899                       1.9489984604E+00          1.9545509650E+00          4.4016749941E+02          4.4141664763E+02          2.6062461337E-01          6.9883293465E+02          4.1149428867E+01          -1.8024333115E+00         4.1371398926E+01          1.5058875444E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2021-07-12                21:31:01.408              192.93821075              4630.517058               1626125461.409            4                         899                       1.9483397957E+00          1.9536628460E+00          4.4016720197E+02          4.4136513437E+02          2.4996802084E-01          6.9880125862E+02          4.1149345398E+01          -2.1256141663E+00         4.1371398926E+01          1.5033634186E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2021-07-12                21:31:02.546              192.93822391              4630.517374               1626125462.546            4                         899                       1.9483397957E+00          1.9536628460E+00          4.4093517864E+02          4.4213520113E+02          2.4996802084E-01          6.9877925362E+02          4.1149345398E+01          -2.1963578581E+00         4.1371398926E+01          1.5048610656E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2021-07-12                21:31:03.617              192.93823631              4630.517671               1626125463.617            4                         899                       1.9501034180E+00          1.9555327969E+00          4.4093517864E+02          4.4215806455E+02          2.5471736348E-01          6.9874815965E+02          4.1149345398E+01          -2.0465059170E+00         4.1371398926E+01          1.5030561946E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2021-07-12                21:31:04.734              192.93824925              4630.517982               1626125464.735            4                         899                       1.9500976965E+00          1.9555270523E+00          4.4069841082E+02          4.4192063846E+02          2.5471702908E-01          6.9877880536E+02          4.1149012534E+01          -2.0124437367E+00         4.1371398926E+01          1.5017326046E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2021-07-12                21:31:05.868              192.93826237              4630.518297               1626125465.869            4                         899                       1.9491248858E+00          1.9544585086E+00          4.4069665863E+02          4.4189793006E+02          2.5036253744E-01          6.9877588093E+02          4.1148521423E+01          -2.0013412466E+00         4.1371398926E+01          1.5053206400E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2021-07-12                21:31:07.040              192.93827594              4630.518622               1626125467.041            4                         899                       1.9491248858E+00          1.9544585086E+00          4.4066472077E+02          4.4186590514E+02          2.5036253744E-01          6.9880947856E+02          4.1148521423E+01          -1.9559393261E+00         4.1371398926E+01          1.5058257539E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2021-07-12                21:31:08.200              192.93828935              4630.518944               1626125468.200            4                         899                       1.9494810552E+00          1.9547421486E+00          4.4066472077E+02          4.4184935451E+02          2.4692214244E-01          6.9884442866E+02          4.1148521423E+01          -1.8045999278E+00         4.1371398926E+01          1.5057435042E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2021-07-12                21:31:09.283              192.93830190              4630.519246               1626125469.284            4                         899                       1.9494810552E+00          1.9547421486E+00          4.4112970517E+02          4.4231558892E+02          2.4692214244E-01          6.9879114740E+02          4.1148521423E+01          -2.2246639429E+00         4.1371398926E+01          1.5052787036E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2021-07-12                21:31:10.378              192.93831456              4630.519549               1626125470.378            4                         899                       1.9482547007E+00          1.9536106771E+00          4.4112878130E+02          4.4233680945E+02          2.5152093389E-01          6.9881162691E+02          4.1148262731E+01          -2.0305742570E+00         4.1371398926E+01          1.5071756148E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2021-07-12                21:31:11.453              192.93832700              4630.519848               1626125471.453            4                         899                       1.9482539024E+00          1.9536098756E+00          4.4046125283E+02          4.4166745274E+02          2.5152088778E-01          6.9877979162E+02          4.1148216248E+01          -1.9032292603E+00         4.1371398926E+01          1.5064382060E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2021-07-12                21:31:12.540              192.93833959              4630.520150               1626125472.541            4                         899                       1.9478656106E+00          1.9530112194E+00          4.4046125283E+02          4.4162030880E+02          2.4171607489E-01          6.9880044576E+02          4.1148216248E+01          -2.3871490103E+00         4.1371398926E+01          1.5056242235E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2021-07-12                21:31:13.700              192.93835302              4630.520472               1626125473.701            4                         899                       1.9478656106E+00          1.9530112194E+00          4.4116887873E+02          4.4232979679E+02          2.4171607489E-01          6.9882829760E+02          4.1148216248E+01          -2.4822429111E+00         4.1371398926E+01          1.5028268404E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2021-07-12                21:31:14.775              192.93836545              4630.520771               1626125474.775            4                         899                       1.9484929428E+00          1.9537780844E+00          4.4116784796E+02          4.4235985947E+02          2.4817321152E-01          6.9882282383E+02          4.1147927644E+01          -1.9615553215E+00         4.1371398926E+01          1.5043471362E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2021-07-12                21:31:15.809              192.93837743              4630.521058               1626125475.810            4                         899                       1.9484905616E+00          1.9537756939E+00          4.4059587783E+02          4.4178634325E+02          2.4817307581E-01          6.9877887488E+02          4.1147789001E+01          -1.9423898956E+00         4.1371398926E+01          1.5040948249E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2021-07-12                21:31:16.904              192.93839009              4630.521362               1626125476.904            4                         899                       1.9493604932E+00          1.9547619463E+00          4.4059587783E+02          4.4181200103E+02          2.5350715932E-01          6.9879534548E+02          4.1147789001E+01          -1.9316538659E+00         4.1371398926E+01          1.5037609580E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2021-07-12                21:31:18.006              192.93840285              4630.521668               1626125478.006            4                         899                       1.9493604932E+00          1.9547619463E+00          4.4171870279E+02          4.4293792519E+02          2.5350715932E-01          6.9881915283E+02          4.1147789001E+01          -1.9745442062E+00         4.1371398926E+01          1.5050556751E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2021-07-12                21:31:19.084              192.93841532              4630.521968               1626125479.084            4                         899                       1.9475057608E+00          1.9529782875E+00          4.4171823374E+02          4.4295467389E+02          2.5707744331E-01          6.9880122022E+02          4.1147657837E+01          -2.0851169114E+00         4.1371398926E+01          1.5051868723E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
