DATE                      TIME                      FRAC_DAYS_SINCE_JAN1      FRAC_HRS_SINCE_JAN1       EPOCH_TIME                ALARM_STATUS              INST_STATUS               CH4                       CH4_dry                   CO2                       CO2_dry                   H2O                       CavityPressure            CavityTemp                Battery_Current           Battery_Temperature       Battery_Voltage           GPS_ABS_LAT               GPS_ABS_LONG              GPS_FIT                   GPS_TIME                  GPS_ALTITUDE              
2021-07-12                23:31:04.042              193.02157457              4632.517790               1626132664.043            4                         899                       1.9515007343E+00          1.9568538680E+00          4.4419528567E+02          4.4540904356E+02          2.5097080033E-01          6.9874588801E+02          4.0607688904E+01          -2.0939450406E+00         4.0873344421E+01          1.5044003556E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2021-07-12                23:31:05.118              193.02158701              4632.518088               1626132665.118            4                         899                       1.9514957638E+00          1.9568488777E+00          4.4355286904E+02          4.4476487015E+02          2.5097051489E-01          6.9872567123E+02          4.0607400300E+01          -1.9854203723E+00         4.0873344421E+01          1.5054773331E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2021-07-12                23:31:06.193              193.02159946              4632.518387               1626132666.193            4                         899                       1.9508437894E+00          1.9560126315E+00          4.4355237074E+02          4.4472304099E+02          2.4243488677E-01          6.9874499269E+02          4.0607261658E+01          -1.8912104542E+00         4.0873344421E+01          1.5055383720E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2021-07-12                23:31:07.213              193.02161126              4632.518670               1626132667.213            4                         899                       1.9508437894E+00          1.9560126315E+00          4.4408840428E+02          4.4526048929E+02          2.4243488677E-01          6.9871051753E+02          4.0607261658E+01          -1.7965478139E+00         4.0873344421E+01          1.5051968537E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2021-07-12                23:31:08.267              193.02162347              4632.518963               1626132668.268            4                         899                       1.9512137336E+00          1.9565501309E+00          4.4408840428E+02          4.4529825422E+02          2.5022498988E-01          6.9871551231E+02          4.0607261658E+01          -2.2409728789E+00         4.0873344421E+01          1.4999048644E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2021-07-12                23:31:09.309              193.02163552              4632.519253               1626132669.309            4                         899                       1.9512137336E+00          1.9565501309E+00          4.4393499036E+02          4.4514442236E+02          2.5022498988E-01          6.9867236490E+02          4.0607261658E+01          -1.7382326126E+00         4.0873344421E+01          1.5047318459E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2021-07-12                23:31:10.355              193.02164763              4632.519543               1626132670.355            4                         899                       1.9520891971E+00          1.9572753070E+00          4.4393481006E+02          4.4510965393E+02          2.4308787928E-01          6.9872092786E+02          4.0607211536E+01          -1.9320419656E+00         4.0873344421E+01          1.5028022627E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2021-07-12                23:31:11.437              193.02166016              4632.519844               1626132671.438            4                         899                       1.9520858546E+00          1.9572719516E+00          4.4376628681E+02          4.4494068380E+02          2.4308769342E-01          6.9872320759E+02          4.0607017517E+01          -2.4438366243E+00         4.0873344421E+01          1.4958003227E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2021-07-12                23:31:12.506              193.02167253              4632.520141               1626132672.507            4                         899                       1.9511244251E+00          1.9563687358E+00          4.4376628681E+02          4.4495445139E+02          2.4592982924E-01          6.9871285788E+02          4.0607017517E+01          -1.8488375912E+00         4.0873344421E+01          1.4968894377E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2021-07-12                23:31:13.617              193.02168538              4632.520449               1626132673.617            4                         899                       1.9511244251E+00          1.9563687358E+00          4.4395564120E+02          4.4514431276E+02          2.4592982924E-01          6.9872807787E+02          4.0607017517E+01          -2.9534540697E+00         4.0921170847E+01          1.4927848671E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
