DATE                      TIME                      FRAC_DAYS_SINCE_JAN1      FRAC_HRS_SINCE_JAN1       JULIAN_DAYS               EPOCH_TIME                ALARM_STATUS              INST_STATUS               CavityPressure            CavityTemp                DasTemp                   EtalonTemp                WarmBoxTemp               species                   MPVPosition               InletValve                OutletValve               solenoid_valves           NH3_Raw                   NH3_30s                   NH3_2min                  NH3_5min                  H2O                       NH3_dry                   NH3_uncorrected           NH3_broadeningCorrected   peak15                    
2021-07-15                12:33:02.151              195.56460823              4693.550598               196.56460823              1626352382.151            0                         963                       1.4007259398E+02          4.5000511169E+01          4.2937500000E+01          4.4973869324E+01          4.4999839783E+01          4.0000000000E+00          0.0000000000E+00          5.0000000000E+04          4.7412838279E+04          1.0000000000E+00          9.4543308948E-01          9.5441410810E-01          9.5920007344E-01          9.5506043791E-01          2.1849656502E-01          9.4543308948E-01          9.0245870158E-01          9.4336735065E-01          1.4087684972E+01          
2021-07-15                12:33:03.941              195.56462896              4693.551095               196.56462896              1626352383.942            0                         963                       1.4005616229E+02          4.5000537725E+01          4.2937500000E+01          4.4973884498E+01          4.4999829666E+01          4.0000000000E+00          0.0000000000E+00          5.0000000000E+04          4.7425970703E+04          1.0000000000E+00          1.1059155904E+00          9.6148836700E-01          9.6303399224E-01          9.5676440070E-01          2.1849656502E-01          1.1059155904E+00          1.0619834976E+00          1.1034992028E+00          1.4087684972E+01          
2021-07-15                12:33:05.746              195.56464985              4693.551596               196.56464985              1626352385.747            0                         963                       1.3989714063E+02          4.5001152039E+01          4.2937500000E+01          4.4974235535E+01          4.4999595642E+01          4.0000000000E+00          0.0000000000E+00          5.0000000000E+04          4.7397907836E+04          1.0000000000E+00          8.9821758808E-01          9.5223294283E-01          9.6254347794E-01          9.5669163264E-01          2.1849656502E-01          8.9821758808E-01          8.5552496622E-01          8.9625501351E-01          1.4087684972E+01          
2021-07-15                12:33:07.549              195.56467072              4693.552097               196.56467072              1626352387.550            0                         963                       1.4007415443E+02          4.5001152039E+01          4.2937500000E+01          4.4974235535E+01          4.4999595642E+01          4.0000000000E+00          0.0000000000E+00          5.0000000000E+04          4.7410818176E+04          1.0000000000E+00          9.5874564517E-01          9.4631559868E-01          9.6029803773E-01          9.5758460517E-01          2.1849656502E-01          9.5874564517E-01          9.1569181247E-01          9.5665081886E-01          1.4087684972E+01          
2021-07-15                12:33:09.352              195.56469159              4693.552598               196.56469159              1626352389.353            0                         963                       1.3997342463E+02          4.5001057620E+01          4.2937500000E+01          4.4974174837E+01          4.4999615875E+01          4.0000000000E+00          0.0000000000E+00          5.0000000000E+04          4.7414909185E+04          1.0000000000E+00          9.8502898374E-01          9.4959555420E-01          9.6067851382E-01          9.5727946746E-01          2.1849656502E-01          9.8502898374E-01          9.4181830103E-01          9.8287672925E-01          1.4087684972E+01          
2021-07-15                12:33:11.161              195.56471252              4693.553101               196.56471252              1626352391.162            0                         963                       1.4003614335E+02          4.5000724792E+01          4.2937500000E+01          4.4973960876E+01          4.4999687195E+01          4.0000000000E+00          0.0000000000E+00          5.0000000000E+04          4.7413484094E+04          1.0000000000E+00          8.7419613980E-01          9.4018010940E-01          9.5867648855E-01          9.5759325789E-01          2.1849656502E-01          8.7419613980E-01          8.3164686976E-01          8.7228605126E-01          1.4087684972E+01          
2021-07-15                12:33:12.618              195.56472939              4693.553505               196.56472939              1626352392.619            0                         963                       1.4009574890E+02          4.5000724792E+01          4.2937500000E+01          4.4973960876E+01          4.4999687195E+01          2.0000000000E+00          0.0000000000E+00          5.0000000000E+04          4.7443625000E+04          1.0000000000E+00          8.7419613980E-01          9.4018010940E-01          9.5867648855E-01          9.5759325789E-01          2.1831810075E-01          8.7419613980E-01          8.3164686976E-01          8.7228605126E-01          1.4076302869E+01          
2021-07-15                12:33:14.017              195.56474558              4693.553894               196.56474558              1626352394.018            0                         963                       1.3990348390E+02          4.5000717711E+01          4.2937500000E+01          4.4973960876E+01          4.4999689218E+01          4.0000000000E+00          0.0000000000E+00          5.0000000000E+04          4.7412298008E+04          1.0000000000E+00          8.8808268207E-01          9.3986889657E-01          9.5881698871E-01          9.5681655798E-01          2.1831810075E-01          8.8808268207E-01          8.4548502308E-01          8.8614383682E-01          1.4076302869E+01          
2021-07-15                12:33:15.809              195.56476632              4693.554392               196.56476632              1626352395.810            0                         963                       1.3989948800E+02          4.5000511169E+01          4.2937500000E+01          4.4973960876E+01          4.4999748230E+01          4.0000000000E+00          0.0000000000E+00          5.0000000000E+04          4.7394825665E+04          1.0000000000E+00          8.2960120477E-01          9.3394378408E-01          9.5679799209E-01          9.5601646142E-01          2.1831810075E-01          8.2960120477E-01          7.8735225893E-01          8.2779003518E-01          1.4076302869E+01          
2021-07-15                12:33:17.598              195.56478703              4693.554889               196.56478703              1626352397.599            0                         963                       1.3996901425E+02          4.5000511169E+01          4.2937500000E+01          4.4973960876E+01          4.4999748230E+01          4.0000000000E+00          0.0000000000E+00          5.0000000000E+04          4.7396883870E+04          1.0000000000E+00          1.0229063857E+00          9.3680691252E-01          9.5775102184E-01          9.5733598665E-01          2.1831810075E-01          1.0229063857E+00          9.7950480040E-01          1.0206731959E+00          1.4076302869E+01          
