DATE                      TIME                      FRAC_DAYS_SINCE_JAN1      FRAC_HRS_SINCE_JAN1       JULIAN_DAYS               EPOCH_TIME                ALARM_STATUS              INST_STATUS               CavityPressure            CavityTemp                DasTemp                   EtalonTemp                WarmBoxTemp               species                   MPVPosition               InletValve                OutletValve               solenoid_valves           NH3_Raw                   NH3_30s                   NH3_2min                  NH3_5min                  H2O                       NH3_dry                   NH3_uncorrected           NH3_broadeningCorrected   peak15                    
2021-07-15                14:33:17.664              195.64812112              4695.554907               196.64812112              1626359597.665            0                         963                       1.4008391676E+02          4.4999320984E+01          4.4875000000E+01          4.4973106384E+01          4.4999259949E+01          4.0000000000E+00          0.0000000000E+00          5.0000000000E+04          4.7392877266E+04          2.0000000000E+00          1.1465386079E+00          9.7379531912E-01          9.6774199227E-01          9.6239191212E-01          2.1924089247E-01          1.1465386079E+00          1.1022150427E+00          1.1440249264E+00          1.4135154576E+01          
2021-07-15                14:33:19.460              195.64814191              4695.555406               196.64814191              1626359599.461            0                         963                       1.4003184020E+02          4.4999473740E+01          4.4855145028E+01          4.4973119114E+01          4.4999221760E+01          4.0000000000E+00          0.0000000000E+00          5.0000000000E+04          4.7391730134E+04          2.0000000000E+00          9.9576680243E-01          9.6945998422E-01          9.6888875790E-01          9.6260181709E-01          2.1924089247E-01          9.9576680243E-01          9.5234604992E-01          9.9358367440E-01          1.4135154576E+01          
2021-07-15                14:33:21.260              195.64816274              4695.555906               196.64816274              1626359601.261            0                         963                       1.4003212026E+02          4.4999687195E+01          4.4855317680E+01          4.4973136902E+01          4.4999168396E+01          4.0000000000E+00          0.0000000000E+00          5.0000000000E+04          4.7410522866E+04          2.0000000000E+00          9.8940521366E-01          9.6925243573E-01          9.6721290309E-01          9.6326713778E-01          2.1924089247E-01          9.8940521366E-01          9.4602255398E-01          9.8723603284E-01          1.4135154576E+01          
2021-07-15                14:33:23.051              195.64818346              4695.556403               196.64818346              1626359603.051            0                         963                       1.3996018455E+02          4.4999687195E+01          4.4842368785E+01          4.4973136902E+01          4.4999168396E+01          4.0000000000E+00          0.0000000000E+00          5.0000000000E+04          4.7393642999E+04          2.0000000000E+00          9.5770646578E-01          9.6642838724E-01          9.6368777435E-01          9.6258481098E-01          2.1924089247E-01          9.5770646578E-01          9.1451361632E-01          9.5560678157E-01          1.4135154576E+01          
2021-07-15                14:33:24.845              195.64820422              4695.556901               196.64820422              1626359604.845            0                         963                       1.3990399313E+02          4.4999527863E+01          4.4844613260E+01          4.4973154605E+01          4.4999168396E+01          4.0000000000E+00          0.0000000000E+00          5.0000000000E+04          4.7375903984E+04          2.0000000000E+00          1.0075303478E+00          9.6884614962E-01          9.6546672188E-01          9.6286572058E-01          2.1924089247E-01          1.0075303478E+00          9.6403915588E-01          1.0053214293E+00          1.4135154576E+01          
2021-07-15                14:33:26.635              195.64822495              4695.557399               196.64822495              1626359606.636            0                         963                       1.4014164919E+02          4.4999412537E+01          4.4838743094E+01          4.4973167419E+01          4.4999168396E+01          4.0000000000E+00          0.0000000000E+00          5.0000000000E+04          4.7406028078E+04          2.0000000000E+00          1.0084487236E+00          9.5754859596E-01          9.6756445594E-01          9.6405375123E-01          2.1924089247E-01          1.0084487236E+00          9.6495203247E-01          1.0062377916E+00          1.4135154576E+01          
2021-07-15                14:33:28.440              195.64824583              4695.557900               196.64824583              1626359608.440            0                         963                       1.3982574336E+02          4.4999412537E+01          4.4833218232E+01          4.4973167419E+01          4.4999168396E+01          4.0000000000E+00          0.0000000000E+00          5.0000000000E+04          4.7361701291E+04          2.0000000000E+00          8.3732318896E-01          9.4440675098E-01          9.6647046645E-01          9.6419754607E-01          2.1924089247E-01          8.3732318896E-01          7.9485118746E-01          8.3548743412E-01          1.4135154576E+01          
2021-07-15                14:33:30.246              195.64826675              4695.558402               196.64826675              1626359610.247            0                         963                       1.4007465548E+02          4.4999817695E+01          4.4850656077E+01          4.4973077384E+01          4.4999145887E+01          4.0000000000E+00          0.0000000000E+00          5.0000000000E+04          4.7390425609E+04          2.0000000000E+00          1.0887876828E+00          9.5277786568E-01          9.6628572662E-01          9.6565636491E-01          2.1924089247E-01          1.0887876828E+00          1.0448099267E+00          1.0864006149E+00          1.4135154576E+01          
2021-07-15                14:33:32.056              195.64828770              4695.558905               196.64828770              1626359612.057            0                         963                       1.3995348801E+02          4.4999961853E+01          4.4863950276E+01          4.4973045349E+01          4.4999137878E+01          4.0000000000E+00          0.0000000000E+00          5.0000000000E+04          4.7371829776E+04          2.0000000000E+00          8.7123590529E-01          9.4863465041E-01          9.6482342167E-01          9.6597556167E-01          2.1924089247E-01          8.7123590529E-01          8.2856083645E-01          8.6932579992E-01          1.4135154576E+01          
2021-07-15                14:33:33.852              195.64830848              4695.559404               196.64830848              1626359613.853            0                         963                       1.4003974801E+02          4.4999961853E+01          4.4875000000E+01          4.4973045349E+01          4.4999137878E+01          4.0000000000E+00          0.0000000000E+00          5.0000000000E+04          4.7390400768E+04          2.0000000000E+00          1.1066782372E+00          9.5901928137E-01          9.6583418944E-01          9.6655986270E-01          2.1924089247E-01          1.1066782372E+00          1.0625933536E+00          1.1042519460E+00          1.4135154576E+01          
2021-07-15                14:33:35.288              195.64832509              4695.559802               196.64832509              1626359615.288            0                         963                       1.4007403488E+02          4.4999838257E+01          4.4875000000E+01          4.4973086548E+01          4.4999192810E+01          2.0000000000E+00          0.0000000000E+00          5.0000000000E+04          4.7387734375E+04          2.0000000000E+00          1.1066782372E+00          9.5901928137E-01          9.6583418944E-01          9.6655986270E-01          2.1177194068E-01          1.1066782372E+00          1.0625933536E+00          1.1042519460E+00          1.3658663856E+01          
2021-07-15                14:33:36.693              195.64834135              4695.560193               196.64834135              1626359616.693            0                         963                       1.4004060967E+02          4.4999687195E+01          4.4875000000E+01          4.4973136902E+01          4.4999259949E+01          4.0000000000E+00          0.0000000000E+00          5.0000000000E+04          4.7407845379E+04          2.0000000000E+00          1.0475335772E+00          9.6472022809E-01          9.6952038299E-01          9.6630218631E-01          2.1177194068E-01          1.0475335772E+00          1.0052787532E+00          1.0453151950E+00          1.3658663856E+01          
2021-07-15                14:33:38.494              195.64836221              4695.560693               196.64836221              1626359618.495            0                         963                       1.3992654929E+02          4.4999687195E+01          4.4875000000E+01          4.4973136902E+01          4.4999259949E+01          4.0000000000E+00          0.0000000000E+00          5.0000000000E+04          4.7378089563E+04          2.0000000000E+00          9.8964485011E-01          9.7539958606E-01          9.6983482778E-01          9.6770310971E-01          2.1177194068E-01          9.8964485011E-01          9.4772487835E-01          9.8754906000E-01          1.3658663856E+01          
2021-07-15                14:33:40.302              195.64838313              4695.561195               196.64838313              1626359620.302            0                         963                       1.4002625839E+02          4.4999884800E+01          4.4875000000E+01          4.4973062800E+01          4.4999185847E+01          4.0000000000E+00          0.0000000000E+00          5.0000000000E+04          4.7396739749E+04          2.0000000000E+00          9.1483599523E-01          9.6914387430E-01          9.6821714999E-01          9.6737061213E-01          2.1177194068E-01          9.1483599523E-01          8.7334874864E-01          9.1289862929E-01          1.3658663856E+01          
2021-07-15                14:33:42.118              195.64840416              4695.561700               196.64840416              1626359622.119            0                         963                       1.3998390581E+02          4.4999931335E+01          4.4875000000E+01          4.4973045349E+01          4.4999168396E+01          4.0000000000E+00          0.0000000000E+00          5.0000000000E+04          4.7383437295E+04          2.0000000000E+00          9.6516570061E-01          9.8497230167E-01          9.6911690779E-01          9.6662676077E-01          2.1177194068E-01          9.6516570061E-01          9.2338732631E-01          9.6312175047E-01          1.3658663856E+01          
2021-07-15                14:33:43.921              195.64842502              4695.562201               196.64842502              1626359623.922            0                         963                       1.4002985707E+02          4.4999927120E+01          4.4875000000E+01          4.4973041134E+01          4.4999162073E+01          4.0000000000E+00          0.0000000000E+00          5.0000000000E+04          4.7398064421E+04          2.0000000000E+00          8.1580649758E-01          9.8225575034E-01          9.6767413417E-01          9.6631408069E-01          2.1177194068E-01          8.1580649758E-01          7.7489207830E-01          8.1407884833E-01          1.3658663856E+01          
2021-07-15                14:33:45.723              195.64844588              4695.562701               196.64844588              1626359625.724            0                         963                       1.3990693488E+02          4.4999870300E+01          4.4875000000E+01          4.4972984314E+01          4.4999076843E+01          4.0000000000E+00          0.0000000000E+00          5.0000000000E+04          4.7372281800E+04          2.0000000000E+00          1.0257788803E+00          9.8481593445E-01          9.6770108770E-01          9.6668573569E-01          2.1177194068E-01          1.0257788803E+00          9.8364989447E-01          1.0236065685E+00          1.3658663856E+01          
2021-07-15                14:33:47.526              195.64846675              4695.563202               196.64846675              1626359627.527            0                         963                       1.4012795279E+02          4.4999870300E+01          4.4875000000E+01          4.4972984314E+01          4.4999076843E+01          4.0000000000E+00          0.0000000000E+00          5.0000000000E+04          4.7394428781E+04          2.0000000000E+00          1.1163765188E+00          9.9320959971E-01          9.7225584597E-01          9.6760673001E-01          2.1177194068E-01          1.1163765188E+00          1.0737234790E+00          1.1140123465E+00          1.3658663856E+01          
2021-07-15                14:33:49.332              195.64848764              4695.563703               196.64848764              1626359629.332            0                         963                       1.4011382079E+02          4.4999941789E+01          4.4875000000E+01          4.4972921761E+01          4.4999121524E+01          4.0000000000E+00          0.0000000000E+00          5.0000000000E+04          4.7403682493E+04          2.0000000000E+00          9.9171946071E-01          9.8410259105E-01          9.7140508893E-01          9.6747561515E-01          2.1177194068E-01          9.9171946071E-01          9.4978748855E-01          9.8961927716E-01          1.3658663856E+01          
2021-07-15                14:33:51.148              195.64850867              4695.564208               196.64850867              1626359631.149            0                         963                       1.4005342119E+02          4.5000114441E+01          4.4875000000E+01          4.4972770691E+01          4.4999229431E+01          4.0000000000E+00          0.0000000000E+00          5.0000000000E+04          4.7415052508E+04          2.0000000000E+00          9.5483003633E-01          9.8169454599E-01          9.6623825254E-01          9.6609832984E-01          2.1177194068E-01          9.5483003633E-01          9.1311144777E-01          9.5280797424E-01          1.3658663856E+01          
2021-07-15                14:33:52.964              195.64852969              4695.564712               196.64852969              1626359632.965            0                         963                       1.3996333574E+02          4.5000114441E+01          4.4875000000E+01          4.4972770691E+01          4.4999229431E+01          4.0000000000E+00          0.0000000000E+00          5.0000000000E+04          4.7405483166E+04          2.0000000000E+00          1.0372789217E+00          9.8451064646E-01          9.6733118591E-01          9.6623959693E-01          2.1177194068E-01          1.0372789217E+00          9.9508341488E-01          1.0350822560E+00          1.3658663856E+01          
