DATE                      TIME                      FRAC_DAYS_SINCE_JAN1      FRAC_HRS_SINCE_JAN1       JULIAN_DAYS               EPOCH_TIME                ALARM_STATUS              INST_STATUS               CavityPressure            CavityTemp                DasTemp                   EtalonTemp                WarmBoxTemp               species                   MPVPosition               InletValve                OutletValve               solenoid_valves           NH3_Raw                   NH3_30s                   NH3_2min                  NH3_5min                  H2O                       NH3_dry                   NH3_uncorrected           NH3_broadeningCorrected   peak15                    
2021-07-14                22:31:05.601              194.97992595              4679.518223               195.97992595              1626301865.602            0                         963                       1.3983286749E+02          4.4999809265E+01          4.4437500000E+01          4.4973442078E+01          4.4999626160E+01          4.0000000000E+00          0.0000000000E+00          5.0000000000E+04          4.6797434295E+04          2.0000000000E+00          1.1264476747E+00          1.1358549168E+00          1.1274662327E+00          1.1394706832E+00          2.1205799905E-01          1.1264476747E+00          1.0836792197E+00          1.1240589523E+00          1.3676919723E+01          
2021-07-14                22:31:07.413              194.97994691              4679.518726               195.97994691              1626301867.413            0                         963                       1.3991678910E+02          4.4999809265E+01          4.4437500000E+01          4.4973442078E+01          4.4999626160E+01          4.0000000000E+00          0.0000000000E+00          5.0000000000E+04          4.6784028801E+04          2.0000000000E+00          9.7530265993E-01          1.1259140381E+00          1.1251252547E+00          1.1377720257E+00          2.1205799905E-01          9.7530265993E-01          9.3340966804E-01          9.7323445262E-01          1.3676919723E+01          
2021-07-14                22:31:09.207              194.97996767              4679.519224               195.97996767              1626301869.207            0                         963                       1.4027031961E+02          4.4999809265E+01          4.4437500000E+01          4.4973442078E+01          4.4999626160E+01          4.0000000000E+00          0.0000000000E+00          5.0000000000E+04          4.6840023783E+04          2.0000000000E+00          1.0038021748E+00          1.1279734905E+00          1.1226126732E+00          1.1353786375E+00          2.1205799905E-01          1.0038021748E+00          9.6174410783E-01          1.0016735320E+00          1.3676919723E+01          
2021-07-14                22:31:10.618              194.97998402              4679.519616               195.97998402              1626301870.619            0                         963                       1.4010709486E+02          4.4999673462E+01          4.4437500000E+01          4.4973425102E+01          4.4999575233E+01          2.0000000000E+00          0.0000000000E+00          5.0000000000E+04          4.6857171411E+04          2.0000000000E+00          1.0038021748E+00          1.1279734905E+00          1.1226126732E+00          1.1353786375E+00          2.1247065369E-01          1.0038021748E+00          9.6174410783E-01          1.0016735320E+00          1.3703253893E+01          
2021-07-14                22:31:12.023              194.98000028              4679.520007               195.98000028              1626301872.024            0                         963                       1.3983789463E+02          4.4999565125E+01          4.4437500000E+01          4.4973411560E+01          4.4999534607E+01          4.0000000000E+00          0.0000000000E+00          5.0000000000E+04          4.6817738670E+04          2.0000000000E+00          1.2104199991E+00          1.1318798400E+00          1.1275870656E+00          1.1354944706E+00          2.1247065369E-01          1.2104199991E+00          1.1670817614E+00          1.2078482118E+00          1.3703253893E+01          
2021-07-14                22:31:13.822              194.98002109              4679.520506               195.98002109              1626301873.822            0                         963                       1.4001024092E+02          4.4999561584E+01          4.4437500000E+01          4.4973422182E+01          4.4999545229E+01          4.0000000000E+00          0.0000000000E+00          5.0000000000E+04          4.6810773481E+04          2.0000000000E+00          1.1279016155E+00          1.1322185055E+00          1.1279067029E+00          1.1358983306E+00          2.1247065369E-01          1.1279016155E+00          1.0850422693E+00          1.1255051556E+00          1.3703253893E+01          
2021-07-14                22:31:15.617              194.98004186              4679.521005               195.98004186              1626301875.617            0                         963                       1.3999028011E+02          4.4999534607E+01          4.4437500000E+01          4.4973503113E+01          4.4999626160E+01          4.0000000000E+00          0.0000000000E+00          5.0000000000E+04          4.6829968221E+04          2.0000000000E+00          1.0055440169E+00          1.1335043771E+00          1.1259947860E+00          1.1347335458E+00          2.1247065369E-01          1.0055440169E+00          9.6339476723E-01          1.0034075309E+00          1.3703253893E+01          
2021-07-14                22:31:17.411              194.98006264              4679.521503               195.98006264              1626301877.412            0                         963                       1.3989086210E+02          4.4999534607E+01          4.4437500000E+01          4.4973503113E+01          4.4999626160E+01          4.0000000000E+00          0.0000000000E+00          5.0000000000E+04          4.6793823766E+04          2.0000000000E+00          1.2781382098E+00          1.1425017161E+00          1.1292227362E+00          1.1364501771E+00          2.1247065369E-01          1.2781382098E+00          1.2344069727E+00          1.2754225412E+00          1.3703253893E+01          
2021-07-14                22:31:19.223              194.98008360              4679.522006               195.98008360              1626301879.223            0                         963                       1.3994988491E+02          4.4999523648E+01          4.4437500000E+01          4.4973492153E+01          4.4999630543E+01          4.0000000000E+00          0.0000000000E+00          5.0000000000E+04          4.6786489166E+04          2.0000000000E+00          9.4272858799E-01          1.1295306847E+00          1.1252331082E+00          1.1352318023E+00          2.1247065369E-01          9.4272858799E-01          9.0094388468E-01          9.4072556640E-01          1.3703253893E+01          
2021-07-14                22:31:21.036              194.98010459              4679.522510               195.98010459              1626301881.037            0                         963                       1.4020247890E+02          4.4999382019E+01          4.4437500000E+01          4.4973350525E+01          4.4999687195E+01          4.0000000000E+00          0.0000000000E+00          5.0000000000E+04          4.6835397304E+04          2.0000000000E+00          1.2835296796E+00          1.1385894491E+00          1.1270356605E+00          1.1364813089E+00          2.1247065369E-01          1.2835296796E+00          1.2397671534E+00          1.2808025557E+00          1.3703253893E+01          
