DATE                      TIME                      FRAC_DAYS_SINCE_JAN1      FRAC_HRS_SINCE_JAN1       JULIAN_DAYS               EPOCH_TIME                ALARM_STATUS              INST_STATUS               CavityPressure            CavityTemp                DasTemp                   EtalonTemp                WarmBoxTemp               species                   MPVPosition               InletValve                OutletValve               solenoid_valves           NH3_Raw                   NH3_30s                   NH3_2min                  NH3_5min                  H2O                       NH3_dry                   NH3_uncorrected           NH3_broadeningCorrected   peak15                    
2021-07-12                06:21:58.306              192.30692485              4615.366196               193.30692485              1626070918.307            0                         963                       1.4002843180E+02          4.5000480652E+01          4.1500000000E+01          4.4974357605E+01          4.4999992371E+01          4.0000000000E+00          0.0000000000E+00          5.0000000000E+04          4.6985801709E+04          2.0000000000E+00          6.1705713871E+00          6.2036724569E+00          6.2511117339E+00          6.2538321173E+00          1.6607171769E+00          6.1705713871E+00          5.6292975150E+00          6.0680956481E+00          1.0035018024E+02          
2021-07-12                06:21:59.750              192.30694155              4615.366597               193.30694155              1626070919.750            0                         963                       1.4016494751E+02          4.5000450134E+01          4.1500000000E+01          4.4974266052E+01          4.4999931335E+01          2.0000000000E+00          0.0000000000E+00          5.0000000000E+04          4.7019417969E+04          2.0000000000E+00          6.1705713871E+00          6.2036724569E+00          6.2511117339E+00          6.2538321173E+00          1.6620452170E+00          6.1705713871E+00          5.6292975150E+00          6.0680956481E+00          1.0042496005E+02          
2021-07-12                06:22:01.148              192.30695773              4615.366986               193.30695773              1626070921.148            0                         963                       1.3995332324E+02          4.5000450134E+01          4.1500000000E+01          4.4974266052E+01          4.4999931335E+01          4.0000000000E+00          0.0000000000E+00          5.0000000000E+04          4.6987782426E+04          2.0000000000E+00          6.2825625472E+00          6.1887380574E+00          6.2511958255E+00          6.2531981857E+00          1.6620452170E+00          6.2825625472E+00          5.7358734300E+00          6.1781435168E+00          1.0042496005E+02          
2021-07-12                06:22:02.953              192.30697862              4615.367487               193.30697862              1626070922.953            0                         963                       1.3997648406E+02          4.5000450134E+01          4.1500000000E+01          4.4974266052E+01          4.4999931335E+01          4.0000000000E+00          0.0000000000E+00          5.0000000000E+04          4.6976990893E+04          2.0000000000E+00          6.2138941208E+00          6.1847749405E+00          6.2506129864E+00          6.2529509903E+00          1.6620452170E+00          6.2138941208E+00          5.6702715577E+00          6.1106163908E+00          1.0042496005E+02          
2021-07-12                06:22:04.750              192.30699943              4615.367986               193.30699943              1626070924.751            0                         963                       1.4004558601E+02          4.5000305471E+01          4.1500000000E+01          4.4974326329E+01          4.4999859004E+01          4.0000000000E+00          0.0000000000E+00          5.0000000000E+04          4.6992273135E+04          2.0000000000E+00          6.2966176591E+00          6.2019283211E+00          6.2531335165E+00          6.2531334830E+00          1.6620452170E+00          6.2966176591E+00          5.7493008770E+00          6.1919650264E+00          1.0042496005E+02          
2021-07-12                06:22:06.545              192.30702020              4615.368485               193.30702020              1626070926.545            0                         963                       1.3997982084E+02          4.5000083923E+01          4.1500000000E+01          4.4974418640E+01          4.4999748230E+01          4.0000000000E+00          0.0000000000E+00          5.0000000000E+04          4.6985769078E+04          2.0000000000E+00          6.1944449186E+00          6.1925000036E+00          6.2522990111E+00          6.2523090386E+00          1.6620452170E+00          6.1944449186E+00          5.6516909065E+00          6.0914904431E+00          1.0042496005E+02          
2021-07-12                06:22:08.354              192.30704113              4615.368987               193.30704113              1626070928.354            0                         963                       1.3998903247E+02          4.5000083923E+01          4.1500000000E+01          4.4974418640E+01          4.4999748230E+01          4.0000000000E+00          0.0000000000E+00          5.0000000000E+04          4.6981665163E+04          2.0000000000E+00          6.3653465453E+00          6.1941091912E+00          6.2544722052E+00          6.2518786331E+00          1.6620452170E+00          6.3653465453E+00          5.8149605091E+00          6.2595516075E+00          1.0042496005E+02          
2021-07-12                06:22:10.158              192.30706203              4615.369489               193.30706203              1626070930.159            0                         963                       1.3995814809E+02          4.4999887498E+01          4.1500000000E+01          4.4974379355E+01          4.4999905370E+01          4.0000000000E+00          0.0000000000E+00          5.0000000000E+04          4.6972548979E+04          2.0000000000E+00          5.9377174816E+00          6.1790273259E+00          6.2507082106E+00          6.2499151259E+00          1.6620452170E+00          5.9377174816E+00          5.4064282520E+00          5.8390299322E+00          1.0042496005E+02          
2021-07-12                06:22:11.970              192.30708299              4615.369992               193.30708299              1626070931.970            0                         963                       1.4007703830E+02          4.4999778748E+01          4.1500000000E+01          4.4974357605E+01          4.4999992371E+01          4.0000000000E+00          0.0000000000E+00          5.0000000000E+04          4.6996816147E+04          2.0000000000E+00          6.2574403239E+00          6.1741675284E+00          6.2486645989E+00          6.2500136487E+00          1.6620452170E+00          6.2574403239E+00          5.7118731002E+00          6.1534388363E+00          1.0042496005E+02          
2021-07-12                06:22:13.763              192.30710375              4615.370490               193.30710375              1626070933.764            0                         963                       1.4008101009E+02          4.4999778748E+01          4.1512776243E+01          4.4974357605E+01          4.4999992371E+01          4.0000000000E+00          0.0000000000E+00          5.0000000000E+04          4.7007500874E+04          2.0000000000E+00          6.2531672127E+00          6.1797559507E+00          6.2466166699E+00          6.2504580145E+00          1.6620452170E+00          6.2531672127E+00          5.7077908150E+00          6.1492367461E+00          1.0042496005E+02          
