DATE                      TIME                      FRAC_DAYS_SINCE_JAN1      FRAC_HRS_SINCE_JAN1       JULIAN_DAYS               EPOCH_TIME                ALARM_STATUS              INST_STATUS               CavityPressure            CavityTemp                DasTemp                   EtalonTemp                WarmBoxTemp               species                   MPVPosition               InletValve                OutletValve               solenoid_valves           NH3_Raw                   NH3_30s                   NH3_2min                  NH3_5min                  H2O                       NH3_dry                   NH3_uncorrected           NH3_broadeningCorrected   peak15                    
2021-07-12                02:21:25.243              192.13987550              4611.357012               193.13987550              1626056485.243            0                         963                       1.4001946020E+02          4.5003105164E+01          4.0500000000E+01          4.4975028992E+01          4.5000205994E+01          2.0000000000E+00          0.0000000000E+00          5.0000000000E+04          4.6997001831E+04          2.0000000000E+00          6.1172834507E+00          6.1750028046E+00          6.1785630269E+00          6.1673333931E+00          1.6082232173E+00          6.1172834507E+00          5.5938101961E+00          6.0187288692E+00          9.7388226475E+01          
2021-07-12                02:21:26.663              192.13989193              4611.357406               193.13989193              1626056486.663            0                         963                       1.3999830459E+02          4.5003105164E+01          4.0500000000E+01          4.4975028992E+01          4.5000205994E+01          4.0000000000E+00          0.0000000000E+00          5.0000000000E+04          4.6997172220E+04          2.0000000000E+00          6.0517715411E+00          6.1623320105E+00          6.1796100709E+00          6.1654151653E+00          1.6082232173E+00          6.0517715411E+00          5.5320210940E+00          5.9544455461E+00          9.7388226475E+01          
2021-07-12                02:21:28.453              192.13991266              4611.357904               193.13991266              1626056488.454            0                         963                       1.3999696603E+02          4.5003105164E+01          4.0500000000E+01          4.4975028992E+01          4.5000205994E+01          4.0000000000E+00          0.0000000000E+00          5.0000000000E+04          4.6996726077E+04          2.0000000000E+00          6.4077972441E+00          6.1784156929E+00          6.1831754955E+00          6.1669395809E+00          1.6082232173E+00          6.4077972441E+00          5.8726526547E+00          6.3047455611E+00          9.7388226475E+01          
2021-07-12                02:21:30.236              192.13993330              4611.358399               193.13993330              1626056490.237            0                         963                       1.4006166679E+02          4.5003258426E+01          4.0500000000E+01          4.4974977904E+01          4.5000231537E+01          4.0000000000E+00          0.0000000000E+00          5.0000000000E+04          4.7018805335E+04          2.0000000000E+00          6.2163000421E+00          6.1883608364E+00          6.1816008221E+00          6.1669423224E+00          1.6082232173E+00          6.2163000421E+00          5.6894355717E+00          6.1163280616E+00          9.7388226475E+01          
2021-07-12                02:21:32.029              192.13995405              4611.358897               193.13995405              1626056492.030            0                         963                       1.3997614014E+02          4.5003288269E+01          4.0500000000E+01          4.4974967957E+01          4.5000236511E+01          4.0000000000E+00          0.0000000000E+00          5.0000000000E+04          4.7007559284E+04          2.0000000000E+00          6.0832774881E+00          6.1853153878E+00          6.1766328830E+00          6.1662830287E+00          1.6082232173E+00          6.0832774881E+00          5.5621647600E+00          5.9854448072E+00          9.7388226475E+01          
2021-07-12                02:21:33.825              192.13997484              4611.359396               193.13997484              1626056493.826            0                         963                       1.3995681316E+02          4.5003288269E+01          4.0500000000E+01          4.4974967957E+01          4.5000236511E+01          4.0000000000E+00          0.0000000000E+00          5.0000000000E+04          4.7004617878E+04          2.0000000000E+00          6.2789091161E+00          6.1861730460E+00          6.1783277273E+00          6.1665574785E+00          1.6082232173E+00          6.2789091161E+00          5.7493375012E+00          6.1779302419E+00          9.7388226475E+01          
2021-07-12                02:21:35.628              192.13999571              4611.359897               193.13999571              1626056495.629            0                         963                       1.3997446551E+02          4.5003623962E+01          4.0500000000E+01          4.4975181580E+01          4.5000083923E+01          4.0000000000E+00          0.0000000000E+00          5.0000000000E+04          4.7004931727E+04          2.0000000000E+00          6.0201192016E+00          6.1764051728E+00          6.1750124843E+00          6.1656422392E+00          1.6082232173E+00          6.0201192016E+00          5.5017373653E+00          5.9233022469E+00          9.7388226475E+01          
2021-07-12                02:21:37.428              192.14001654              4611.360397               193.14001654              1626056497.429            0                         963                       1.4014034187E+02          4.5003623962E+01          4.0500000000E+01          4.4975181580E+01          4.5000083923E+01          4.0000000000E+00          0.0000000000E+00          5.0000000000E+04          4.7036309479E+04          2.0000000000E+00          6.3637906021E+00          6.1896562728E+00          6.1768684017E+00          6.1669816824E+00          1.6082232173E+00          6.3637906021E+00          5.8305488094E+00          6.2614466442E+00          9.7388226475E+01          
2021-07-12                02:21:39.220              192.14003728              4611.360895               193.14003728              1626056499.221            0                         963                       1.3994396627E+02          4.5003461090E+01          4.0500000000E+01          4.4975127289E+01          4.5000076167E+01          4.0000000000E+00          0.0000000000E+00          5.0000000000E+04          4.7031654178E+04          2.0000000000E+00          6.1008565995E+00          6.2001256003E+00          6.1749308923E+00          6.1671520672E+00          1.6082232173E+00          6.1008565995E+00          5.5789837708E+00          6.0027412072E+00          9.7388226475E+01          
2021-07-12                02:21:41.019              192.14005809              4611.361394               193.14005809              1626056501.019            0                         963                       1.3993918045E+02          4.5002983093E+01          4.0519164365E+01          4.4974967957E+01          4.5000053406E+01          4.0000000000E+00          0.0000000000E+00          5.0000000000E+04          4.7014493450E+04          2.0000000000E+00          6.2017019163E+00          6.1885862528E+00          6.1797557628E+00          6.1670500651E+00          1.6082232173E+00          6.2017019163E+00          5.6754686521E+00          6.1019647062E+00          9.7388226475E+01          
