DATE                      TIME                      FRAC_DAYS_SINCE_JAN1      FRAC_HRS_SINCE_JAN1       JULIAN_DAYS               EPOCH_TIME                ALARM_STATUS              INST_STATUS               CavityPressure            CavityTemp                DasTemp                   EtalonTemp                WarmBoxTemp               species                   MPVPosition               InletValve                OutletValve               solenoid_valves           NH3_Raw                   NH3_30s                   NH3_2min                  NH3_5min                  H2O                       NH3_dry                   NH3_uncorrected           NH3_broadeningCorrected   peak15                    
2021-06-29                14:07:31.128              179.63022140              4311.125314               180.63022140              1624975651.129            0                         963                       1.3999611470E+02          4.5000938416E+01          4.4062500000E+01          4.4974632263E+01          4.5001060486E+01          4.0000000000E+00          0.0000000000E+00          5.0000000000E+04          4.6941447244E+04          1.0000000000E+00          4.1370086143E+00          4.2099062340E+00          4.4426359624E+00          6.4964860995E+00          2.0415738739E-01          4.1370086143E+00          4.0790298262E+00          4.1285626056E+00          1.3172524562E+01          
2021-06-29                14:07:32.923              179.63024216              4311.125812               180.63024216              1624975652.923            0                         963                       1.4001203598E+02          4.5000938416E+01          4.4062500000E+01          4.4974632263E+01          4.5001060486E+01          4.0000000000E+00          0.0000000000E+00          5.0000000000E+04          4.6943181457E+04          1.0000000000E+00          4.3004845488E+00          4.2144170231E+00          4.4330336587E+00          6.3975939519E+00          2.0415738739E-01          4.3004845488E+00          4.2415940751E+00          4.2917047919E+00          1.3172524562E+01          
2021-06-29                14:07:34.724              179.63026302              4311.126312               180.63026302              1624975654.725            0                         963                       1.3998175327E+02          4.5000712147E+01          4.4062500000E+01          4.4974735112E+01          4.5000957637E+01          4.0000000000E+00          0.0000000000E+00          5.0000000000E+04          4.6941444287E+04          1.0000000000E+00          3.9130292419E+00          4.1828397221E+00          4.4212330303E+00          6.2949421087E+00          2.0415738739E-01          3.9130292419E+00          3.8562995597E+00          3.9050405036E+00          1.3172524562E+01          
2021-06-29                14:07:36.517              179.63028377              4311.126811               180.63028377              1624975656.518            0                         963                       1.3998725419E+02          4.5000602722E+01          4.4062500000E+01          4.4974784851E+01          4.5000907898E+01          4.0000000000E+00          0.0000000000E+00          5.0000000000E+04          4.6938902139E+04          1.0000000000E+00          3.9394986150E+00          4.1800152441E+00          4.4138217316E+00          6.1922284592E+00          2.0415738739E-01          3.9394986150E+00          3.8826213163E+00          3.9314558375E+00          1.3172524562E+01          
2021-06-29                14:07:38.318              179.63030461              4311.127311               180.63030461              1624975658.318            0                         963                       1.3999567321E+02          4.5000602722E+01          4.4062500000E+01          4.4974784851E+01          4.5000907898E+01          4.0000000000E+00          0.0000000000E+00          5.0000000000E+04          4.6938351562E+04          1.0000000000E+00          4.1149799240E+00          4.1733942729E+00          4.3971330220E+00          6.0895546986E+00          2.0415738739E-01          4.1149799240E+00          4.0571239873E+00          4.1065788885E+00          1.3172524562E+01          
2021-06-29                14:07:39.767              179.63032139              4311.127713               180.63032139              1624975659.768            0                         963                       1.3999809113E+02          4.5000688171E+01          4.4062500000E+01          4.4974763489E+01          4.5000875854E+01          2.0000000000E+00          0.0000000000E+00          5.0000000000E+04          4.6939332031E+04          1.0000000000E+00          4.1149799240E+00          4.1733942729E+00          4.3971330220E+00          6.0895546986E+00          2.0235724355E-01          4.1149799240E+00          4.0571239873E+00          4.1065788885E+00          1.3057544010E+01          
2021-06-29                14:07:41.160              179.63033750              4311.128100               180.63033750              1624975661.160            0                         963                       1.3999986735E+02          4.5000846863E+01          4.4062500000E+01          4.4974723816E+01          4.5000816345E+01          4.0000000000E+00          0.0000000000E+00          5.0000000000E+04          4.6940210085E+04          1.0000000000E+00          3.9061877302E+00          4.1400028357E+00          4.3756782227E+00          5.8952989620E+00          2.0235724355E-01          3.9061877302E+00          3.8499925665E+00          3.8982832764E+00          1.3057544010E+01          
2021-06-29                14:07:42.961              179.63035836              4311.128601               180.63035836              1624975662.962            0                         963                       1.3998478142E+02          4.5000846863E+01          4.4062500000E+01          4.4974723816E+01          4.5000816345E+01          4.0000000000E+00          0.0000000000E+00          5.0000000000E+04          4.6933689529E+04          1.0000000000E+00          4.0168216787E+00          4.1205404505E+00          4.3661359754E+00          5.8157258778E+00          2.0235724355E-01          4.0168216787E+00          3.9600149513E+00          4.0086933491E+00          1.3057544010E+01          
2021-06-29                14:07:44.769              179.63037927              4311.129103               180.63037927              1624975664.769            0                         963                       1.3998826211E+02          4.5000736932E+01          4.4062500000E+01          4.4974778781E+01          4.5000857569E+01          4.0000000000E+00          0.0000000000E+00          5.0000000000E+04          4.6931302011E+04          1.0000000000E+00          4.0963814749E+00          4.0973814536E+00          4.3619210614E+00          5.8049123910E+00          2.0235724355E-01          4.0963814749E+00          4.0391349559E+00          4.0880921502E+00          1.3057544010E+01          
2021-06-29                14:07:46.572              179.63040015              4311.129604               180.63040015              1624975666.573            0                         963                       1.3996687317E+02          4.5000602722E+01          4.4062500000E+01          4.4974845886E+01          4.5000907898E+01          4.0000000000E+00          0.0000000000E+00          5.0000000000E+04          4.6923376187E+04          1.0000000000E+00          4.1718803892E+00          4.0887689563E+00          4.3537648875E+00          5.7305970853E+00          2.0235724355E-01          4.1718803892E+00          4.1142165264E+00          4.1634382870E+00          1.3057544010E+01          
2021-06-29                14:07:48.388              179.63042116              4311.130108               180.63042116              1624975668.388            0                         963                       1.3998124143E+02          4.5000602722E+01          4.4062500000E+01          4.4974845886E+01          4.5000907898E+01          4.0000000000E+00          0.0000000000E+00          5.0000000000E+04          4.6917220584E+04          1.0000000000E+00          4.0358849200E+00          4.0728598940E+00          4.3406853309E+00          5.6606541663E+00          2.0235724355E-01          4.0358849200E+00          3.9789728146E+00          4.0277180145E+00          1.3057544010E+01          
2021-06-29                14:07:50.178              179.63044189              4311.130605               180.63044189              1624975670.179            0                         963                       1.3997336030E+02          4.5000922651E+01          4.4062500000E+01          4.4974867215E+01          4.5000907898E+01          4.0000000000E+00          0.0000000000E+00          5.0000000000E+04          4.6909891769E+04          1.0000000000E+00          4.0685063761E+00          4.0726038048E+00          4.3342203452E+00          5.6507032427E+00          2.0235724355E-01          4.0685063761E+00          4.0114139454E+00          4.0602734587E+00          1.3057544010E+01          
2021-06-29                14:07:51.986              179.63046280              4311.131107               180.63046280              1624975671.986            0                         963                       1.3999992421E+02          4.5001060486E+01          4.4062500000E+01          4.4974876404E+01          4.5000907898E+01          4.0000000000E+00          0.0000000000E+00          5.0000000000E+04          4.6911939928E+04          1.0000000000E+00          4.0340417086E+00          4.0672468370E+00          4.3244767127E+00          5.5602305791E+00          2.0235724355E-01          4.0340417086E+00          3.9771397921E+00          4.0258785330E+00          1.3057544010E+01          
2021-06-29                14:07:53.783              179.63048361              4311.131607               180.63048361              1624975673.784            0                         963                       1.4000850197E+02          4.5000888761E+01          4.4062500000E+01          4.4974892759E+01          4.5000891543E+01          4.0000000000E+00          0.0000000000E+00          5.0000000000E+04          4.6915126737E+04          1.0000000000E+00          3.8259009979E+00          4.0445388750E+00          4.3102735272E+00          5.5126430116E+00          2.0235724355E-01          3.8259009979E+00          3.7701496442E+00          3.8181590101E+00          1.3057544010E+01          
2021-06-29                14:07:55.595              179.63050458              4311.132110               180.63050458              1624975675.596            0                         963                       1.4001189827E+02          4.5000419617E+01          4.4062500000E+01          4.4974937439E+01          4.5000846863E+01          4.0000000000E+00          0.0000000000E+00          5.0000000000E+04          4.6917525574E+04          1.0000000000E+00          3.7115855838E+00          4.0416190935E+00          4.2972868115E+00          5.4670962930E+00          2.0235724355E-01          3.7115855838E+00          3.6564661442E+00          3.7040749215E+00          1.3057544010E+01          
2021-06-29                14:07:57.398              179.63052545              4311.132611               180.63052545              1624975677.399            0                         963                       1.4001678248E+02          4.5000419617E+01          4.4062500000E+01          4.4974937439E+01          4.5000846863E+01          4.0000000000E+00          0.0000000000E+00          5.0000000000E+04          4.6920475494E+04          1.0000000000E+00          4.1902977385E+00          4.0407077708E+00          4.2956408258E+00          5.4245724962E+00          2.0235724355E-01          4.1902977385E+00          4.1325320681E+00          4.1818183675E+00          1.3057544010E+01          
2021-06-29                14:07:59.207              179.63054638              4311.133113               180.63054638              1624975679.207            0                         963                       1.4000077858E+02          4.5000463033E+01          4.4062500000E+01          4.4974920073E+01          4.5000838180E+01          4.0000000000E+00          0.0000000000E+00          5.0000000000E+04          4.6920587772E+04          1.0000000000E+00          4.1221399465E+00          4.0440840010E+00          4.2844407360E+00          5.3847928469E+00          2.0235724355E-01          4.1221399465E+00          4.0647510395E+00          4.1137984977E+00          1.3057544010E+01          
2021-06-29                14:08:00.648              179.63056307              4311.133514               180.63056307              1624975680.649            0                         963                       1.3995397339E+02          4.5000572205E+01          4.4062500000E+01          4.4974876404E+01          4.5000816345E+01          2.0000000000E+00          0.0000000000E+00          5.0000000000E+04          4.6912807715E+04          1.0000000000E+00          4.1221399465E+00          4.0440840010E+00          4.2844407360E+00          5.3847928469E+00          2.0271912676E-01          4.1221399465E+00          4.0647510395E+00          4.1137984977E+00          1.3080660203E+01          
2021-06-29                14:08:02.051              179.63057929              4311.133903               180.63057929              1624975682.051            0                         963                       1.4002050984E+02          4.5000572205E+01          4.4062500000E+01          4.4974876404E+01          4.5000816345E+01          4.0000000000E+00          0.0000000000E+00          5.0000000000E+04          4.6921563363E+04          1.0000000000E+00          3.7846946526E+00          4.0145197204E+00          4.2671036556E+00          5.3154832912E+00          2.0271912676E-01          3.7846946526E+00          3.7290724892E+00          3.7770223527E+00          1.3080660203E+01          
2021-06-29                14:08:03.852              179.63060015              4311.134404               180.63060015              1624975683.853            0                         963                       1.3999341545E+02          4.5000594039E+01          4.4062500000E+01          4.4974860808E+01          4.5000828822E+01          4.0000000000E+00          0.0000000000E+00          5.0000000000E+04          4.6919680346E+04          1.0000000000E+00          4.0927696970E+00          4.0015375422E+00          4.2577307663E+00          5.2805608784E+00          2.0271912676E-01          4.0927696970E+00          4.0354415137E+00          4.0844728700E+00          1.3080660203E+01          
2021-06-29                14:08:05.655              179.63062102              4311.134904               180.63062102              1624975685.656            0                         963                       1.4000776352E+02          4.5000785828E+01          4.4062500000E+01          4.4974723816E+01          4.5000938416E+01          4.0000000000E+00          0.0000000000E+00          5.0000000000E+04          4.6921768344E+04          1.0000000000E+00          3.7658264509E+00          3.9923373677E+00          4.2500447614E+00          5.2710342468E+00          2.0271912676E-01          3.7658264509E+00          3.7103087734E+00          3.7581924004E+00          1.3080660203E+01          
2021-06-29                14:08:07.457              179.63064186              4311.135405               180.63064186              1624975687.457            0                         963                       1.4000443795E+02          4.5000785828E+01          4.4062500000E+01          4.4974723816E+01          4.5000938416E+01          4.0000000000E+00          0.0000000000E+00          5.0000000000E+04          4.6925373295E+04          1.0000000000E+00          3.9314471386E+00          3.9918341505E+00          4.2378173288E+00          5.2122822063E+00          2.0271912676E-01          3.9314471386E+00          3.8750123073E+00          3.9234773433E+00          1.3080660203E+01          
2021-06-29                14:08:09.267              179.63066282              4311.135908               180.63066282              1624975689.268            0                         963                       1.3997127478E+02          4.5000725636E+01          4.4062500000E+01          4.4974732415E+01          4.5000972811E+01          4.0000000000E+00          0.0000000000E+00          5.0000000000E+04          4.6916224901E+04          1.0000000000E+00          4.0673158863E+00          3.9888551481E+00          4.2282454610E+00          5.2050811602E+00          2.0271912676E-01          4.0673158863E+00          4.0101286580E+00          4.0590706591E+00          1.3080660203E+01          
2021-06-29                14:08:11.078              179.63068378              4311.136411               180.63068378              1624975691.079            0                         963                       1.3997719237E+02          4.5000572205E+01          4.4062500000E+01          4.4974754333E+01          4.5001060486E+01          4.0000000000E+00          0.0000000000E+00          5.0000000000E+04          4.6912780139E+04          1.0000000000E+00          4.1612438874E+00          3.9989956622E+00          4.2234351712E+00          5.1739814177E+00          2.0271912676E-01          4.1612438874E+00          4.1035365162E+00          4.1528082502E+00          1.3080660203E+01          
2021-06-29                14:08:12.905              179.63070493              4311.136918               180.63070493              1624975692.906            0                         963                       1.4000557869E+02          4.5000572205E+01          4.4062500000E+01          4.4974754333E+01          4.5001060486E+01          4.0000000000E+00          0.0000000000E+00          5.0000000000E+04          4.6913354897E+04          1.0000000000E+00          3.9586714564E+00          4.0020829402E+00          4.2155340992E+00          5.1436610772E+00          2.0271912676E-01          3.9586714564E+00          3.9020858657E+00          3.9506464722E+00          1.3080660203E+01          
2021-06-29                14:08:14.757              179.63072637              4311.137433               180.63072637              1624975694.758            0                         963                       1.3999119770E+02          4.5000530896E+01          4.4062500000E+01          4.4974787380E+01          4.5001052224E+01          4.0000000000E+00          0.0000000000E+00          5.0000000000E+04          4.6913306608E+04          1.0000000000E+00          3.8984398365E+00          3.9951193024E+00          4.2038971493E+00          5.1145140845E+00          2.0271912676E-01          3.8984398365E+00          3.8421877890E+00          3.8905369533E+00          1.3080660203E+01          
2021-06-29                14:08:16.559              179.63074722              4311.137933               180.63074722              1624975696.560            0                         963                       1.4001512858E+02          4.5000419617E+01          4.4062500000E+01          4.4974876404E+01          4.5001029968E+01          4.0000000000E+00          0.0000000000E+00          5.0000000000E+04          4.6915824230E+04          1.0000000000E+00          3.9993376143E+00          3.9894108400E+00          4.1983429424E+00          5.0861954472E+00          2.0271912676E-01          3.9993376143E+00          3.9425268276E+00          3.9912301920E+00          1.3080660203E+01          
2021-06-29                14:08:18.357              179.63076802              4311.138433               180.63076802              1624975698.357            0                         963                       1.4002194146E+02          4.5000419617E+01          4.4062500000E+01          4.4974876404E+01          4.5001029968E+01          4.0000000000E+00          0.0000000000E+00          5.0000000000E+04          4.6919405635E+04          1.0000000000E+00          3.9556427920E+00          3.9766909814E+00          4.1946090939E+00          5.0592194987E+00          2.0271912676E-01          3.9556427920E+00          3.8990739731E+00          3.9476239475E+00          1.3080660203E+01          
2021-06-29                14:08:20.157              179.63078885              4311.138933               180.63078885              1624975700.157            0                         963                       1.4003150822E+02          4.5000235078E+01          4.4062500000E+01          4.4974826075E+01          4.5000929311E+01          4.0000000000E+00          0.0000000000E+00          5.0000000000E+04          4.6926663890E+04          1.0000000000E+00          4.1522501626E+00          3.9835359957E+00          4.1845386498E+00          5.0340361315E+00          2.0271912676E-01          4.1522501626E+00          4.0945925957E+00          4.1438327574E+00          1.3080660203E+01          
2021-06-29                14:08:21.612              179.63080571              4311.139337               180.63080571              1624975701.613            0                         963                       1.4002631092E+02          4.5000083923E+01          4.4062500000E+01          4.4974784851E+01          4.5000846863E+01          2.0000000000E+00          0.0000000000E+00          5.0000000000E+04          4.6930018799E+04          1.0000000000E+00          4.1522501626E+00          3.9835359957E+00          4.1845386498E+00          5.0340361315E+00          2.0292704066E-01          4.1522501626E+00          4.0945925957E+00          4.1438327574E+00          1.3093940851E+01          
2021-06-29                14:08:23.017              179.63082197              4311.139727               180.63082197              1624975703.018            0                         963                       1.3999651484E+02          4.5000083923E+01          4.4062500000E+01          4.4974784851E+01          4.5000846863E+01          4.0000000000E+00          0.0000000000E+00          5.0000000000E+04          4.6928833089E+04          1.0000000000E+00          3.9429646062E+00          3.9725330280E+00          4.1670635215E+00          4.9908052641E+00          2.0292704066E-01          3.9429646062E+00          3.8864084555E+00          3.9349632648E+00          1.3093940851E+01          
2021-06-29                14:08:24.832              179.63084296              4311.140231               180.63084296              1624975704.832            0                         963                       1.4001414431E+02          4.5000134926E+01          4.4062500000E+01          4.4974794124E+01          4.5000874683E+01          4.0000000000E+00          0.0000000000E+00          5.0000000000E+04          4.6930786084E+04          1.0000000000E+00          3.7890687579E+00          3.9702310130E+00          4.1512547430E+00          4.9653136995E+00          2.0292704066E-01          3.7890687579E+00          3.7333657048E+00          3.7813797128E+00          1.3093940851E+01          
