DATE                      TIME                      FRAC_DAYS_SINCE_JAN1      FRAC_HRS_SINCE_JAN1       EPOCH_TIME                ALARM_STATUS              INST_STATUS               CH4                       CH4_dry                   CO2                       CO2_dry                   H2O                       CavityPressure            CavityTemp                Battery_Current           Battery_Temperature       Battery_Voltage           GPS_ABS_LAT               GPS_ABS_LONG              GPS_FIT                   GPS_TIME                  GPS_ALTITUDE              
2021-07-05                16:18:44.769              185.72135150              4457.312436               1625501924.770            4                         899                       1.9669815847E+00          1.9724014904E+00          4.5997134504E+02          4.6123387279E+02          2.5209829196E-01          6.9702364890E+02          4.0823347736E+01          -2.4679711797E+00         4.1620426178E+01          1.5027931491E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2021-07-05                16:18:45.887              185.72136443              4457.312746               1625501925.887            4                         899                       1.9655057813E+00          1.9709596788E+00          4.5997137816E+02          4.6124277799E+02          2.5386494416E-01          6.9702586476E+02          4.0823356628E+01          -2.7400372960E+00         4.1620426178E+01          1.5024821515E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2021-07-05                16:18:46.980              185.72137708              4457.313050               1625501926.980            4                         899                       1.9655057813E+00          1.9709596788E+00          4.5982558580E+02          4.6109658265E+02          2.5386494416E-01          6.9700041876E+02          4.0823356628E+01          -2.2097240473E+00         4.1620426178E+01          1.5017300492E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2021-07-05                16:18:48.065              185.72138965              4457.313352               1625501928.066            4                         899                       1.9665159387E+00          1.9721499767E+00          4.5982558580E+02          4.6113788838E+02          2.6209174173E-01          6.9704958035E+02          4.0823356628E+01          -1.7447432280E+00         4.1620426178E+01          1.5050199509E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2021-07-05                16:18:49.108              185.72140172              4457.313641               1625501929.109            4                         899                       1.9665159387E+00          1.9721499767E+00          4.5964607870E+02          4.6095786898E+02          2.6209174173E-01          6.9702643631E+02          4.0823356628E+01          -1.7354622945E+00         4.1620426178E+01          1.5057532822E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2021-07-05                16:18:50.147              185.72141374              4457.313930               1625501930.147            4                         899                       1.9665306953E+00          1.9721834876E+00          4.5964734016E+02          4.6096349073E+02          2.6295970913E-01          6.9701875315E+02          4.0823695555E+01          -1.7695029303E+00         4.1620426178E+01          1.5069661677E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2021-07-05                16:18:51.207              185.72142602              4457.314224               1625501931.208            4                         899                       1.9665316980E+00          1.9721844944E+00          4.5970012985E+02          4.6101643189E+02          2.6295976905E-01          6.9705708768E+02          4.0823753357E+01          -1.7945106006E+00         4.1620426178E+01          1.5070677612E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2021-07-05                16:18:52.282              185.72143845              4457.314523               1625501932.282            4                         899                       1.9668646901E+00          1.9724024907E+00          4.5970012985E+02          4.6098943609E+02          2.5758185833E-01          6.9705881040E+02          4.0823753357E+01          -1.8993703127E+00         4.1620426178E+01          1.5066404343E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2021-07-05                16:18:53.371              185.72145106              4457.314826               1625501933.372            4                         899                       1.9668646901E+00          1.9724024907E+00          4.5950596439E+02          4.6079472606E+02          2.5758185833E-01          6.9704872990E+02          4.0823753357E+01          -2.3606646432E+00         4.1620426178E+01          1.5035038436E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2021-07-05                16:18:54.447              185.72146352              4457.315124               1625501934.448            4                         899                       1.9670887789E+00          1.9724792970E+00          4.5950614487E+02          4.6076048877E+02          2.5072148650E-01          6.9703662190E+02          4.0823801862E+01          -2.3400656640E+00         4.1620426178E+01          1.5026531801E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2021-07-05                16:18:55.546              185.72147623              4457.315429               1625501935.546            4                         899                       1.9670905848E+00          1.9724811100E+00          4.5976603563E+02          4.6102108949E+02          2.5072158937E-01          6.9703137773E+02          4.0823905945E+01          -2.4335965321E+00         4.1620426178E+01          1.5047239784E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2021-07-05                16:18:56.569              185.72148808              4457.315714               1625501936.570            4                         899                       1.9677067776E+00          1.9731020064E+00          4.5976603563E+02          4.6102179123E+02          2.5086139434E-01          6.9705722228E+02          4.0823905945E+01          -2.4031885104E+00         4.1620426178E+01          1.5039853822E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
